*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 22:13:11 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  7.65E-01 |  0.936842 |  0.936842 |     25.35 |     26.78 |  0.120704 |  0.177361 |  1.00E-02 |      0.20 | 
|         1 |        74 |  5.76E-01 |  0.931760 |  0.936842 |     23.99 |     24.74 |  0.091093 |  0.228649 |  1.00E-02 |      0.66 | 
|         1 |       111 |  4.82E-01 |  0.923223 |  0.936842 |     22.26 |     22.64 |  0.407071 |  0.844841 |  1.00E-02 |      1.06 | 
|         1 |       148 |  4.17E-01 |  0.930225 |  0.936842 |     22.53 |     22.70 |  0.129139 |  0.322934 |  9.99E-03 |      1.51 | 
|         1 |       185 |  3.85E-01 |  0.937444 |  0.937444 |     22.43 |     22.43 |  0.129280 |  0.231347 |  9.99E-03 |      1.97 | 
|         1 |       222 |  3.56E-01 |  0.940573 |  0.940573 |     22.96 |     22.86 |  0.125729 |  0.253298 |  9.98E-03 |      2.44 | 
|         1 |       259 |  3.22E-01 |  0.944050 |  0.944050 |     23.28 |     23.10 |  0.235176 |  0.281886 |  9.98E-03 |      2.94 | 
|         1 |       296 |  2.97E-01 |  0.935304 |  0.944050 |     23.67 |     23.39 |  0.128978 |  0.185439 |  9.97E-03 |      3.44 | 
|         1 |       333 |  2.81E-01 |  0.941410 |  0.944050 |     24.24 |     23.69 |  0.176044 |  0.218616 |  9.96E-03 |      3.97 | 
|         1 |       370 |  2.70E-01 |  0.936736 |  0.944050 |     24.82 |     24.01 |  1.104013 |  1.260836 |  9.95E-03 |      4.52 | 
|         1 |       407 |  2.55E-01 |  0.939323 |  0.944050 |     25.21 |     24.18 |  0.193329 |  0.183565 |  9.94E-03 |      5.08 | 
|         2 |        37 |  7.90E-02 |  0.937499 |  0.944050 |     28.97 |     25.89 |  0.226801 |  0.240710 |  9.93E-03 |      5.29 | 
|         2 |        74 |  1.06E-01 |  0.939132 |  0.944050 |     29.04 |     25.97 |  0.235247 |  0.296888 |  9.92E-03 |      5.84 | 
|         2 |       111 |  1.11E-01 |  0.939004 |  0.944050 |     28.53 |     25.68 |  0.145075 |  0.149857 |  9.91E-03 |      6.37 | 
|         2 |       148 |  9.71E-02 |  0.941159 |  0.944050 |     28.12 |     25.14 |  0.192063 |  0.208588 |  9.90E-03 |      6.89 | 
|         2 |       185 |  9.09E-02 |  0.934211 |  0.944050 |     27.96 |     24.88 |  0.081856 |  0.062169 |  9.88E-03 |      7.41 | 
|         2 |       222 |  8.51E-02 |  0.938612 |  0.944050 |     27.89 |     24.72 |  0.225724 |  0.197725 |  9.87E-03 |      7.93 | 
|         2 |       259 |  7.93E-02 |  0.937632 |  0.944050 |     27.72 |     24.47 |  0.121947 |  0.103219 |  9.85E-03 |      8.50 | 
|         2 |       296 |  7.91E-02 |  0.935813 |  0.944050 |     27.71 |     24.35 |  0.154711 |  0.107954 |  9.84E-03 |      9.03 | 
|         2 |       333 |  8.05E-02 |  0.940086 |  0.944050 |     27.52 |     24.30 |  0.272259 |  0.257775 |  9.82E-03 |      9.56 | 
|         2 |       370 |  7.66E-02 |  0.928416 |  0.944050 |     27.37 |     24.11 |  0.122914 |  0.122883 |  9.80E-03 |     10.07 | 
|         2 |       407 |  7.38E-02 |  0.924140 |  0.944050 |     27.22 |     24.00 |  0.174846 |  0.144958 |  9.78E-03 |     10.57 | 
|         3 |        37 |  4.07E-02 |  0.923945 |  0.944050 |     25.68 |     21.68 |  0.101720 |  0.094517 |  9.76E-03 |     10.77 | 
|         3 |        74 |  4.20E-02 |  0.927882 |  0.944050 |     25.80 |     22.22 |  0.135249 |  0.122901 |  9.74E-03 |     11.28 | 
