*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 22:37:57 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.38E-01 |  0.927860 |  0.927860 |     18.11 |     17.43 |  0.083784 |  0.097402 |  1.00E-02 |      0.26 | 
|         1 |        74 |  7.40E-01 |  0.932848 |  0.932848 |     19.19 |     18.65 |  0.083411 |  0.257763 |  1.00E-02 |      0.84 | 
|         1 |       111 |  6.08E-01 |  0.934346 |  0.934346 |     19.58 |     19.00 |  0.154330 |  0.200427 |  1.00E-02 |      1.40 | 
|         1 |       148 |  5.34E-01 |  0.943183 |  0.943183 |     19.80 |     19.24 |  0.132961 |  0.393009 |  9.99E-03 |      1.96 | 
|         1 |       185 |  4.74E-01 |  0.936389 |  0.943183 |     20.10 |     19.60 |  0.368342 |  0.910904 |  9.99E-03 |      2.53 | 
|         1 |       222 |  4.21E-01 |  0.937989 |  0.943183 |     20.23 |     19.55 |  0.117578 |  0.099158 |  9.98E-03 |      3.09 | 
|         1 |       259 |  3.83E-01 |  0.934201 |  0.943183 |     20.33 |     19.62 |  0.187749 |  0.286675 |  9.98E-03 |      3.65 | 
|         1 |       296 |  3.65E-01 |  0.943184 |  0.943184 |     20.39 |     19.61 |  0.200740 |  0.312764 |  9.97E-03 |      4.21 | 
|         1 |       333 |  3.47E-01 |  0.944588 |  0.944588 |     20.50 |     19.65 |  0.155867 |  0.212200 |  9.96E-03 |      4.78 | 
|         1 |       370 |  3.20E-01 |  0.940165 |  0.944588 |     20.59 |     19.68 |  0.137503 |  0.166060 |  9.95E-03 |      5.35 | 
|         1 |       407 |  3.07E-01 |  0.943336 |  0.944588 |     20.74 |     19.80 |  0.150318 |  0.205822 |  9.94E-03 |      5.93 | 
|         2 |        37 |  1.04E-01 |  0.945678 |  0.945678 |     21.19 |     19.46 |  0.113530 |  0.123987 |  9.93E-03 |      6.18 | 
