*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 00:36:39 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.49E-01 |  0.888407 |  0.888407 |     17.36 |     17.20 |  0.316059 |  0.626662 |  1.00E-02 |      0.22 | 
|         1 |       148 |  4.90E-01 |  0.893483 |  0.893483 |     18.18 |     17.59 |  0.578759 |  0.763645 |  1.00E-02 |      0.87 | 
|         1 |       222 |  3.83E-01 |  0.917189 |  0.917189 |     18.14 |     17.45 |  0.931219 |  0.995740 |  1.00E-02 |      1.53 | 
|         1 |       296 |  3.19E-01 |  0.902579 |  0.917189 |     18.02 |     17.23 |  0.195193 |  0.223342 |  9.99E-03 |      2.17 | 
|         1 |       370 |  2.81E-01 |  0.904342 |  0.917189 |     17.86 |     16.93 |  0.147293 |  0.151105 |  9.99E-03 |      2.81 | 
|         1 |       444 |  2.72E-01 |  0.904831 |  0.917189 |     17.73 |     16.79 |  0.220801 |  0.201422 |  9.98E-03 |      3.43 | 
|         1 |       518 |  2.43E-01 |  0.902525 |  0.917189 |     17.66 |     16.65 |  0.106414 |  0.088908 |  9.98E-03 |      4.06 | 
|         1 |       592 |  2.21E-01 |  0.904335 |  0.917189 |     17.59 |     16.50 |  0.313259 |  0.282957 |  9.97E-03 |      4.69 | 
|         1 |       666 |  2.02E-01 |  0.900364 |  0.917189 |     17.50 |     16.37 |  0.114261 |  0.098736 |  9.96E-03 |      5.36 | 
|         1 |       740 |  1.91E-01 |  0.896377 |  0.917189 |     17.44 |     16.28 |  0.483865 |  0.394635 |  9.96E-03 |      5.99 | 
|         1 |       814 |  1.81E-01 |  0.907909 |  0.917189 |     17.39 |     16.20 |  0.438878 |  0.272010 |  9.95E-03 |      6.60 | 
|         1 |       823 |  1.81E-01 |  0.911150 |  0.917189 |     17.38 |     16.20 |  1.418374 |  1.206939 |  9.94E-03 |      7.06 | 
|         2 |        74 |  9.76E-02 |  0.907303 |  0.917189 |     16.84 |     15.64 |  0.150962 |  0.118953 |  9.93E-03 |      7.27 | 
|         2 |       148 |  7.96E-02 |  0.907533 |  0.917189 |     16.86 |     15.59 |  0.263243 |  0.206629 |  9.92E-03 |      7.90 | 
|         2 |       222 |  7.33E-02 |  0.891729 |  0.917189 |     16.87 |     15.60 |  0.181825 |  0.142483 |  9.91E-03 |      8.53 | 
|         2 |       296 |  7.88E-02 |  0.909351 |  0.917189 |     16.85 |     15.61 |  0.249712 |  0.198637 |  9.90E-03 |      9.16 | 
|         2 |       370 |  7.21E-02 |  0.870979 |  0.917189 |     16.91 |     15.63 |  0.308784 |  0.259987 |  9.88E-03 |      9.79 | 
|         2 |       444 |  6.75E-02 |  0.876015 |  0.917189 |     16.92 |     15.62 |  0.247199 |  0.204317 |  9.87E-03 |     10.43 | 
|         2 |       518 |  6.36E-02 |  0.902699 |  0.917189 |     16.94 |     15.64 |  0.133496 |  0.106839 |  9.85E-03 |     11.05 | 
|         2 |       592 |  6.18E-02 |  0.896527 |  0.917189 |     16.97 |     15.67 |  0.416221 |  0.328586 |  9.84E-03 |     11.68 | 
|         2 |       666 |  6.27E-02 |  0.873369 |  0.917189 |     16.99 |     15.76 |  0.153357 |  0.136438 |  9.82E-03 |     12.30 | 
|         2 |       740 |  6.05E-02 |  0.882653 |  0.917189 |     17.04 |     15.78 |  0.153402 |  0.135384 |  9.80E-03 |     12.93 | 
|         2 |       814 |  6.58E-02 |  0.875135 |  0.917189 |     17.14 |     15.92 |  0.271077 |  0.227370 |  9.78E-03 |     13.57 | 
|         2 |       823 |  6.57E-02 |  0.893999 |  0.917189 |     17.16 |     15.94 |  0.149081 |  0.114638 |  9.78E-03 |     14.03 | 
|         3 |        74 |  5.12E-02 |  0.897352 |  0.917189 |     18.89 |     17.27 |  0.402091 |  0.312938 |  9.76E-03 |     14.27 | 
|         3 |       148 |  8.00E-02 |  0.902803 |  0.917189 |     18.97 |     17.53 |  0.214408 |  0.163771 |  9.74E-03 |     14.93 | 
|         3 |       222 |  6.63E-02 |  0.902261 |  0.917189 |     19.23 |     17.61 |  0.227750 |  0.220197 |  9.72E-03 |     15.67 | 
|         3 |       296 |  8.82E-02 |  0.899791 |  0.917189 |     19.27 |     17.81 |  0.530084 |  0.480617 |  9.69E-03 |     16.38 | 
|         3 |       370 |  9.29E-02 |  0.875045 |  0.917189 |     19.34 |     17.92 |  0.252743 |  0.192937 |  9.67E-03 |     17.05 | 
