*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 21:07:01 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.00E+00 |  0.936628 |  0.936628 |     14.84 |     15.16 |  0.209131 |  0.293744 |  1.00E-02 |      0.22 | 
|         1 |        74 |  7.50E-01 |  0.932215 |  0.936628 |     15.97 |     16.14 |  0.371992 |  0.847972 |  1.00E-02 |      0.74 | 
|         1 |       111 |  6.28E-01 |  0.932911 |  0.936628 |     16.83 |     16.88 |  1.133528 |  1.753765 |  1.00E-02 |      1.29 | 
|         1 |       148 |  5.36E-01 |  0.934929 |  0.936628 |     17.39 |     17.45 |  0.433180 |  0.783432 |  9.99E-03 |      1.86 | 
|         1 |       185 |  4.57E-01 |  0.944370 |  0.944370 |     17.71 |     17.65 |  0.392174 |  0.892542 |  9.99E-03 |      2.43 | 
|         1 |       222 |  4.07E-01 |  0.949377 |  0.949377 |     17.98 |     17.87 |  0.134909 |  0.329293 |  9.98E-03 |      2.99 | 
|         1 |       259 |  3.66E-01 |  0.939765 |  0.949377 |     18.26 |     18.02 |  0.105584 |  0.180298 |  9.98E-03 |      3.57 | 
|         1 |       296 |  3.33E-01 |  0.946066 |  0.949377 |     18.48 |     18.10 |  0.106716 |  0.149550 |  9.97E-03 |      4.16 | 
|         1 |       333 |  3.07E-01 |  0.945362 |  0.949377 |     18.66 |     18.16 |  0.094612 |  0.173776 |  9.96E-03 |      4.72 | 
|         1 |       370 |  2.95E-01 |  0.942288 |  0.949377 |     18.85 |     18.24 |  0.300978 |  0.388051 |  9.95E-03 |      5.27 | 
|         1 |       407 |  2.75E-01 |  0.944786 |  0.949377 |     19.04 |     18.31 |  0.226631 |  0.364037 |  9.94E-03 |      5.83 | 
|         2 |        37 |  1.85E-01 |  0.946077 |  0.949377 |     20.89 |     19.22 |  0.260467 |  0.343968 |  9.93E-03 |      6.07 | 
|         2 |        74 |  1.47E-01 |  0.942323 |  0.949377 |     21.00 |     19.41 |  0.088536 |  0.096149 |  9.92E-03 |      6.64 | 
|         2 |       111 |  1.22E-01 |  0.945166 |  0.949377 |     21.14 |     19.20 |  0.082692 |  0.122361 |  9.91E-03 |      7.20 | 
|         2 |       148 |  1.13E-01 |  0.937389 |  0.949377 |     21.20 |     19.11 |  0.571585 |  0.684571 |  9.90E-03 |      7.77 | 
|         2 |       185 |  1.09E-01 |  0.938248 |  0.949377 |     21.28 |     19.18 |  0.201053 |  0.190744 |  9.88E-03 |      8.35 | 
|         2 |       222 |  9.97E-02 |  0.936983 |  0.949377 |     21.32 |     19.16 |  0.195892 |  0.222069 |  9.87E-03 |      8.93 | 
|         2 |       259 |  9.32E-02 |  0.938964 |  0.949377 |     21.34 |     19.16 |  0.147206 |  0.181998 |  9.85E-03 |      9.50 | 
|         2 |       296 |  8.80E-02 |  0.941566 |  0.949377 |     21.39 |     19.16 |  0.213587 |  0.218626 |  9.84E-03 |     10.08 | 
|         2 |       333 |  8.24E-02 |  0.940755 |  0.949377 |     21.44 |     19.15 |  0.117076 |  0.167008 |  9.82E-03 |     10.66 | 
|         2 |       370 |  7.78E-02 |  0.940157 |  0.949377 |     21.47 |     19.12 |  0.126855 |  0.138663 |  9.80E-03 |     11.24 | 
|         2 |       407 |  7.71E-02 |  0.927986 |  0.949377 |     21.50 |     19.11 |  0.331439 |  0.362453 |  9.78E-03 |     11.82 | 
|         3 |        37 |  1.10E-01 |  0.949071 |  0.949377 |     21.86 |     19.73 |  0.575833 |  0.494270 |  9.76E-03 |     12.07 | 
|         3 |        74 |  8.07E-02 |  0.945964 |  0.949377 |     21.96 |     19.55 |  0.445428 |  0.376161 |  9.74E-03 |     12.66 | 
|         3 |       111 |  6.98E-02 |  0.942214 |  0.949377 |     22.05 |     19.63 |  0.340711 |  0.278222 |  9.72E-03 |     13.25 | 
|         3 |       148 |  6.35E-02 |  0.936466 |  0.949377 |     22.09 |     19.69 |  0.250085 |  0.187216 |  9.69E-03 |     13.84 | 
|         3 |       185 |  6.28E-02 |  0.931715 |  0.949377 |     22.06 |     19.68 |  0.775600 |  0.930436 |  9.67E-03 |     14.42 | 
