*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 00:19:25 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.32E-01 |  0.880174 |  0.880174 |     17.26 |     17.20 |  0.236156 |  0.145613 |  1.00E-02 |      0.23 | 
|         1 |       148 |  4.96E-01 |  0.881551 |  0.881551 |     16.38 |     16.26 |  0.152012 |  0.251989 |  1.00E-02 |      0.84 | 
|         1 |       222 |  4.10E-01 |  0.899685 |  0.899685 |     16.06 |     15.77 |  0.174499 |  0.160700 |  1.00E-02 |      1.43 | 
|         1 |       296 |  3.40E-01 |  0.893082 |  0.899685 |     15.93 |     15.50 |  0.449784 |  0.361954 |  9.99E-03 |      2.03 | 
|         1 |       370 |  2.92E-01 |  0.899242 |  0.899685 |     15.92 |     15.36 |  0.163417 |  0.171106 |  9.99E-03 |      2.62 | 
|         1 |       444 |  2.56E-01 |  0.901418 |  0.901418 |     15.93 |     15.26 |  0.092222 |  0.097420 |  9.98E-03 |      3.22 | 
|         1 |       518 |  2.28E-01 |  0.906715 |  0.906715 |     15.94 |     15.15 |  0.120882 |  0.116940 |  9.98E-03 |      3.82 | 
|         1 |       592 |  2.08E-01 |  0.903714 |  0.906715 |     15.93 |     15.06 |  0.514799 |  0.566230 |  9.97E-03 |      4.42 | 
|         1 |       666 |  2.00E-01 |  0.890714 |  0.906715 |     15.93 |     15.00 |  0.244984 |  0.233300 |  9.96E-03 |      5.01 | 
|         1 |       740 |  1.86E-01 |  0.904588 |  0.906715 |     15.93 |     14.95 |  0.224654 |  0.210938 |  9.96E-03 |      5.63 | 
|         1 |       814 |  1.81E-01 |  0.903273 |  0.906715 |     15.93 |     14.93 |  0.282448 |  0.238017 |  9.95E-03 |      6.22 | 
|         1 |       823 |  1.81E-01 |  0.910644 |  0.910644 |     15.93 |     14.93 |  0.201983 |  0.161543 |  9.94E-03 |      6.65 | 
|         2 |        74 |  7.93E-02 |  0.857461 |  0.910644 |     15.95 |     14.59 |  0.328369 |  0.310672 |  9.93E-03 |      6.85 | 
|         2 |       148 |  1.14E-01 |  0.914450 |  0.914450 |     16.00 |     14.82 |  0.530234 |  0.447282 |  9.92E-03 |      7.47 | 
|         2 |       222 |  1.05E-01 |  0.896527 |  0.914450 |     16.10 |     14.98 |  0.149147 |  0.129271 |  9.91E-03 |      8.07 | 
|         2 |       296 |  9.49E-02 |  0.893617 |  0.914450 |     16.27 |     15.01 |  0.223760 |  0.199929 |  9.90E-03 |      8.69 | 
|         2 |       370 |  1.31E-01 |  0.894869 |  0.914450 |     16.40 |     15.26 |  0.808257 |  0.654972 |  9.88E-03 |      9.36 | 
|         2 |       444 |  1.33E-01 |  0.896848 |  0.914450 |     16.77 |     15.61 |  0.178174 |  0.137694 |  9.87E-03 |     10.00 | 
|         2 |       518 |  1.26E-01 |  0.911080 |  0.914450 |     17.09 |     15.90 |  0.169279 |  0.167113 |  9.85E-03 |     10.72 | 
|         2 |       592 |  1.18E-01 |  0.905473 |  0.914450 |     17.31 |     16.05 |  0.251546 |  0.211672 |  9.84E-03 |     11.47 | 
|         2 |       666 |  1.12E-01 |  0.900322 |  0.914450 |     17.46 |     16.16 |  0.202673 |  0.141907 |  9.82E-03 |     12.15 | 
|         2 |       740 |  1.07E-01 |  0.895826 |  0.914450 |     17.57 |     16.23 |  0.247106 |  0.198264 |  9.80E-03 |     12.84 | 
|         2 |       814 |  1.01E-01 |  0.886872 |  0.914450 |     17.66 |     16.25 |  0.180933 |  0.147304 |  9.78E-03 |     13.53 | 
|         2 |       823 |  1.00E-01 |  0.876513 |  0.914450 |     17.67 |     16.26 |  0.309656 |  0.237616 |  9.78E-03 |     14.02 | 
|         3 |        74 |  3.52E-02 |  0.878972 |  0.914450 |     18.74 |     16.68 |  0.291373 |  0.247471 |  9.76E-03 |     14.25 | 
|         3 |       148 |  5.01E-02 |  0.901861 |  0.914450 |     18.67 |     16.67 |  0.163418 |  0.122733 |  9.74E-03 |     14.94 | 
|         3 |       222 |  4.92E-02 |  0.888160 |  0.914450 |     18.67 |     16.65 |  0.332178 |  0.245648 |  9.72E-03 |     15.62 | 
|         3 |       296 |  6.46E-02 |  0.900317 |  0.914450 |     18.68 |     16.81 |  0.416712 |  0.335170 |  9.69E-03 |     16.30 | 
|         3 |       370 |  6.20E-02 |  0.891396 |  0.914450 |     18.93 |     17.03 |  0.444647 |  0.336185 |  9.67E-03 |     16.99 | 
|         3 |       444 |  5.79E-02 |  0.883866 |  0.914450 |     18.98 |     17.02 |  0.125597 |  0.096450 |  9.65E-03 |     17.68 | 
|         3 |       518 |  5.46E-02 |  0.868448 |  0.914450 |     19.00 |     17.00 |  0.142098 |  0.102450 |  9.62E-03 |     18.36 | 
|         3 |       592 |  5.50E-02 |  0.869883 |  0.914450 |     19.02 |     16.99 |  0.339969 |  0.213238 |  9.60E-03 |     19.04 | 
|         3 |       666 |  5.87E-02 |  0.914286 |  0.914450 |     19.06 |     17.06 |  0.311519 |  0.229594 |  9.57E-03 |     19.71 | 
|         3 |       740 |  5.81E-02 |  0.870330 |  0.914450 |     19.11 |     17.12 |  0.350379 |  0.261710 |  9.54E-03 |     20.45 | 
|         3 |       814 |  5.62E-02 |  0.877688 |  0.914450 |     19.18 |     17.15 |  0.273939 |  0.217300 |  9.51E-03 |     21.15 | 
|         3 |       823 |  5.59E-02 |  0.903915 |  0.914450 |     19.19 |     17.16 |  0.141898 |  0.107426 |  9.51E-03 |     21.65 | 
|         4 |        74 |  5.18E-02 |  0.877559 |  0.914450 |     19.97 |     17.74 |  0.406524 |  0.226002 |  9.48E-03 |     21.88 | 
|         4 |       148 |  6.05E-02 |  0.902649 |  0.914450 |     19.91 |     17.99 |  0.307080 |  0.247999 |  9.45E-03 |     22.57 | 
|         4 |       222 |  7.25E-02 |  0.885604 |  0.914450 |     20.00 |     18.23 |  0.219740 |  0.168747 |  9.42E-03 |     23.26 | 
|         4 |       296 |  7.38E-02 |  0.871700 |  0.914450 |     20.18 |     18.37 |  0.160342 |  0.127577 |  9.39E-03 |     23.97 | 
|         4 |       370 |  7.32E-02 |  0.872688 |  0.914450 |     20.36 |     18.51 |  0.267581 |  0.198585 |  9.36E-03 |     24.68 | 
|         4 |       444 |  6.77E-02 |  0.878652 |  0.914450 |     20.53 |     18.63 |  0.331535 |  0.268336 |  9.32E-03 |     25.39 | 
|         4 |       518 |  6.42E-02 |  0.891824 |  0.914450 |     20.62 |     18.69 |  0.171265 |  0.128185 |  9.29E-03 |     26.12 | 
|         4 |       592 |  6.06E-02 |  0.870455 |  0.914450 |     20.77 |     18.74 |  0.418319 |  0.303823 |  9.25E-03 |     26.86 | 
|         4 |       666 |  5.82E-02 |  0.846154 |  0.914450 |     20.89 |     18.83 |  0.219192 |  0.164803 |  9.22E-03 |     27.61 | 
|         4 |       740 |  5.63E-02 |  0.878617 |  0.914450 |     21.00 |     18.91 |  0.125316 |  0.104395 |  9.18E-03 |     28.39 | 
|         4 |       814 |  5.40E-02 |  0.859873 |  0.914450 |     21.11 |     18.95 |  0.131556 |  0.092916 |  9.15E-03 |     29.17 | 
|         4 |       823 |  5.37E-02 |  0.853152 |  0.914450 |     21.12 |     18.95 |  0.243491 |  0.132964 |  9.14E-03 |     29.72 | 
|         5 |        74 |  3.26E-02 |  0.878407 |  0.914450 |     22.07 |     19.53 |  0.223611 |  0.167574 |  9.10E-03 |     29.98 | 
|         5 |       148 |  3.53E-02 |  0.905232 |  0.914450 |     22.31 |     19.66 |  0.268753 |  0.209487 |  9.06E-03 |     30.72 | 
|         5 |       222 |  4.66E-02 |  0.874336 |  0.914450 |     22.43 |     19.99 |  0.134040 |  0.101838 |  9.03E-03 |     31.48 | 
|         5 |       296 |  4.43E-02 |  0.861205 |  0.914450 |     22.80 |     20.28 |  0.291603 |  0.235363 |  8.99E-03 |     32.30 | 
|         5 |       370 |  5.04E-02 |  0.907857 |  0.914450 |     23.08 |     20.62 |  0.533468 |  0.406153 |  8.94E-03 |     33.11 | 
|         5 |       444 |  5.69E-02 |  0.886297 |  0.914450 |     23.27 |     20.89 |  0.479414 |  0.330389 |  8.90E-03 |     33.91 | 
|         5 |       518 |  6.45E-02 |  0.906033 |  0.914450 |     23.48 |     21.15 |  0.439048 |  0.300758 |  8.86E-03 |     34.74 | 
|         5 |       592 |  6.19E-02 |  0.894585 |  0.914450 |     23.67 |     21.32 |  0.219798 |  0.181651 |  8.82E-03 |     35.54 | 
|         5 |       666 |  5.82E-02 |  0.894794 |  0.914450 |     23.87 |     21.46 |  0.089841 |  0.066051 |  8.78E-03 |     36.35 | 
|         5 |       740 |  5.47E-02 |  0.892275 |  0.914450 |     24.06 |     21.59 |  0.180973 |  0.156007 |  8.73E-03 |     37.19 | 
|         5 |       814 |  5.35E-02 |  0.881013 |  0.914450 |     24.32 |     21.81 |  0.180775 |  0.141830 |  8.69E-03 |     38.04 | 
|         5 |       823 |  5.31E-02 |  0.873331 |  0.914450 |     24.36 |     21.83 |  0.157522 |  0.118370 |  8.68E-03 |     38.67 | 
|         6 |        74 |  2.74E-02 |  0.901036 |  0.914450 |     27.11 |     23.66 |  0.302603 |  0.245167 |  8.64E-03 |     38.96 | 
|         6 |       148 |  2.85E-02 |  0.891297 |  0.914450 |     27.30 |     23.98 |  0.148486 |  0.127345 |  8.59E-03 |     39.84 | 
