*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 21:11:27 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  8.98E-01 |  0.935665 |  0.935665 |     14.54 |     14.54 |  0.092211 |  0.293929 |  1.00E-02 |      0.22 | 
|         1 |        74 |  6.73E-01 |  0.929051 |  0.935665 |     15.82 |     15.69 |  0.102992 |  0.240123 |  1.00E-02 |      0.75 | 
|         1 |       111 |  5.51E-01 |  0.929281 |  0.935665 |     16.19 |     15.86 |  0.141568 |  0.289388 |  1.00E-02 |      1.28 | 
|         1 |       148 |  4.88E-01 |  0.924259 |  0.935665 |     16.48 |     16.13 |  0.114658 |  0.199578 |  9.99E-03 |      1.83 | 
|         1 |       185 |  4.29E-01 |  0.925909 |  0.935665 |     16.59 |     16.22 |  0.105139 |  0.217331 |  9.99E-03 |      2.36 | 
|         1 |       222 |  3.93E-01 |  0.940830 |  0.940830 |     16.79 |     16.34 |  0.178285 |  0.127216 |  9.98E-03 |      2.89 | 
|         1 |       259 |  3.51E-01 |  0.935980 |  0.940830 |     16.95 |     16.41 |  0.150282 |  0.244349 |  9.98E-03 |      3.43 | 
|         1 |       296 |  3.27E-01 |  0.941377 |  0.941377 |     17.07 |     16.47 |  0.358444 |  0.613769 |  9.97E-03 |      3.97 | 
|         1 |       333 |  3.05E-01 |  0.940541 |  0.941377 |     17.19 |     16.50 |  0.200169 |  0.263908 |  9.96E-03 |      4.51 | 
|         1 |       370 |  2.86E-01 |  0.946703 |  0.946703 |     17.32 |     16.52 |  0.186456 |  0.213996 |  9.95E-03 |      5.05 | 
|         1 |       407 |  2.77E-01 |  0.942372 |  0.946703 |     17.44 |     16.57 |  0.106624 |  0.111128 |  9.94E-03 |      5.60 | 
|         2 |        37 |  9.42E-02 |  0.938699 |  0.946703 |     18.92 |     16.95 |  0.224850 |  0.265007 |  9.93E-03 |      5.83 | 
|         2 |        74 |  1.06E-01 |  0.939773 |  0.946703 |     19.07 |     16.89 |  0.231137 |  0.278669 |  9.92E-03 |      6.36 | 
|         2 |       111 |  1.26E-01 |  0.933273 |  0.946703 |     19.12 |     17.05 |  0.124149 |  0.116691 |  9.91E-03 |      6.89 | 
|         2 |       148 |  1.08E-01 |  0.934045 |  0.946703 |     19.14 |     17.01 |  0.103593 |  0.117832 |  9.90E-03 |      7.42 | 
|         2 |       185 |  1.01E-01 |  0.937215 |  0.946703 |     19.19 |     16.99 |  0.139045 |  0.146698 |  9.88E-03 |      7.94 | 
|         2 |       222 |  9.12E-02 |  0.942182 |  0.946703 |     19.20 |     16.95 |  0.469895 |  0.534345 |  9.87E-03 |      8.45 | 
|         2 |       259 |  9.00E-02 |  0.931123 |  0.946703 |     19.15 |     16.90 |  0.109948 |  0.116820 |  9.85E-03 |      8.96 | 
|         2 |       296 |  8.45E-02 |  0.933371 |  0.946703 |     19.11 |     16.88 |  0.125812 |  0.110222 |  9.84E-03 |      9.47 | 
|         2 |       333 |  7.92E-02 |  0.932036 |  0.946703 |     19.06 |     16.83 |  0.128601 |  0.140942 |  9.82E-03 |      9.98 | 
|         2 |       370 |  7.77E-02 |  0.925007 |  0.946703 |     19.02 |     16.78 |  0.250905 |  0.227129 |  9.80E-03 |     10.49 | 
|         2 |       407 |  7.64E-02 |  0.932784 |  0.946703 |     18.97 |     16.75 |  0.117682 |  0.094709 |  9.78E-03 |     10.99 | 
|         3 |        37 |  1.21E-01 |  0.923969 |  0.946703 |     18.68 |     16.73 |  0.460426 |  0.482867 |  9.76E-03 |     11.22 | 
|         3 |        74 |  8.64E-02 |  0.933256 |  0.946703 |     18.55 |     16.58 |  0.156920 |  0.145327 |  9.74E-03 |     11.75 | 
|         3 |       111 |  6.87E-02 |  0.933444 |  0.946703 |     18.50 |     16.40 |  0.115470 |  0.127688 |  9.72E-03 |     12.27 | 
|         3 |       148 |  6.01E-02 |  0.933812 |  0.946703 |     18.41 |     16.29 |  0.127957 |  0.149725 |  9.69E-03 |     12.79 | 
|         3 |       185 |  5.58E-02 |  0.925686 |  0.946703 |     18.35 |     16.28 |  0.113290 |  0.091859 |  9.67E-03 |     13.31 | 
|         3 |       222 |  5.29E-02 |  0.920098 |  0.946703 |     18.32 |     16.25 |  0.400763 |  0.430633 |  9.65E-03 |     13.84 | 
|         3 |       259 |  5.36E-02 |  0.931704 |  0.946703 |     18.34 |     16.23 |  0.394847 |  0.447431 |  9.62E-03 |     14.36 | 
|         3 |       296 |  5.54E-02 |  0.922642 |  0.946703 |     18.31 |     16.24 |  0.183827 |  0.228452 |  9.59E-03 |     14.86 | 
|         3 |       333 |  5.87E-02 |  0.937839 |  0.946703 |     18.30 |     16.28 |  0.259037 |  0.286267 |  9.57E-03 |     15.36 | 
|         3 |       370 |  5.73E-02 |  0.930092 |  0.946703 |     18.27 |     16.27 |  0.342770 |  0.387996 |  9.54E-03 |     15.86 | 
|         3 |       407 |  5.60E-02 |  0.924392 |  0.946703 |     18.23 |     16.25 |  0.092252 |  0.071045 |  9.51E-03 |     16.36 | 
|         4 |        37 |  3.43E-02 |  0.927512 |  0.946703 |     18.03 |     15.84 |  0.121568 |  0.111235 |  9.48E-03 |     16.58 | 
|         4 |        74 |  4.18E-02 |  0.926585 |  0.946703 |     17.92 |     15.97 |  0.093387 |  0.078709 |  9.45E-03 |     17.08 | 
|         4 |       111 |  5.16E-02 |  0.924606 |  0.946703 |     17.96 |     15.96 |  0.152368 |  0.126015 |  9.42E-03 |     17.58 | 
|         4 |       148 |  5.93E-02 |  0.925760 |  0.946703 |     17.91 |     16.05 |  0.114504 |  0.091124 |  9.39E-03 |     18.07 | 
|         4 |       185 |  5.42E-02 |  0.918322 |  0.946703 |     17.82 |     16.04 |  0.113532 |  0.099933 |  9.35E-03 |     18.57 | 
|         4 |       222 |  5.08E-02 |  0.927047 |  0.946703 |     17.80 |     16.02 |  0.086680 |  0.071424 |  9.32E-03 |     19.06 | 
|         4 |       259 |  4.84E-02 |  0.920601 |  0.946703 |     17.79 |     16.02 |  0.328889 |  0.352424 |  9.29E-03 |     19.56 | 
