*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 00:16:12 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.20E-01 |  0.870793 |  0.870793 |     15.50 |     15.38 |  0.263992 |  0.524672 |  1.00E-02 |      0.22 | 
|         1 |       148 |  5.23E-01 |  0.885057 |  0.885057 |     17.14 |     16.74 |  0.197272 |  0.454315 |  1.00E-02 |      0.86 | 
|         1 |       222 |  4.26E-01 |  0.877774 |  0.885057 |     18.14 |     17.60 |  0.381821 |  0.576976 |  1.00E-02 |      1.56 | 
|         1 |       296 |  3.54E-01 |  0.900672 |  0.900672 |     18.72 |     17.99 |  1.180839 |  1.925562 |  9.99E-03 |      2.29 | 
|         1 |       370 |  3.12E-01 |  0.902224 |  0.902224 |     19.20 |     18.30 |  0.178515 |  0.223618 |  9.99E-03 |      3.02 | 
|         1 |       444 |  2.91E-01 |  0.899965 |  0.902224 |     19.62 |     18.54 |  0.082185 |  0.088266 |  9.98E-03 |      3.78 | 
|         1 |       518 |  2.69E-01 |  0.880416 |  0.902224 |     19.81 |     18.57 |  0.088675 |  0.106033 |  9.98E-03 |      4.59 | 
|         1 |       592 |  2.48E-01 |  0.887187 |  0.902224 |     19.91 |     18.55 |  0.143796 |  0.149224 |  9.97E-03 |      5.32 | 
|         1 |       666 |  2.36E-01 |  0.899121 |  0.902224 |     19.91 |     18.47 |  0.169804 |  0.139739 |  9.96E-03 |      6.04 | 
|         1 |       740 |  2.18E-01 |  0.908435 |  0.908435 |     19.89 |     18.33 |  0.456885 |  0.400131 |  9.96E-03 |      6.75 | 
|         1 |       814 |  2.03E-01 |  0.907593 |  0.908435 |     19.85 |     18.22 |  0.209345 |  0.165627 |  9.95E-03 |      7.47 | 
|         1 |       823 |  2.02E-01 |  0.908042 |  0.908435 |     19.84 |     18.21 |  0.150795 |  0.129726 |  9.94E-03 |      7.98 | 
|         2 |        74 |  7.13E-02 |  0.897752 |  0.908435 |     19.23 |     17.07 |  0.376967 |  0.269749 |  9.93E-03 |      8.22 | 
|         2 |       148 |  9.38E-02 |  0.887652 |  0.908435 |     19.20 |     17.18 |  0.116866 |  0.100450 |  9.92E-03 |      8.93 | 
|         2 |       222 |  8.43E-02 |  0.886149 |  0.908435 |     19.13 |     17.11 |  0.335778 |  0.226638 |  9.91E-03 |      9.63 | 
|         2 |       296 |  8.11E-02 |  0.896802 |  0.908435 |     19.13 |     17.20 |  0.501408 |  0.442035 |  9.90E-03 |     10.34 | 
|         2 |       370 |  8.45E-02 |  0.897399 |  0.908435 |     19.12 |     17.28 |  0.188363 |  0.149535 |  9.88E-03 |     11.07 | 
|         2 |       444 |  8.83E-02 |  0.894349 |  0.908435 |     19.19 |     17.43 |  0.621445 |  0.569395 |  9.87E-03 |     11.77 | 
|         2 |       518 |  8.47E-02 |  0.890596 |  0.908435 |     19.32 |     17.60 |  0.190900 |  0.187478 |  9.85E-03 |     12.53 | 
|         2 |       592 |  8.34E-02 |  0.912023 |  0.912023 |     19.36 |     17.72 |  0.387204 |  0.312334 |  9.84E-03 |     13.27 | 
|         2 |       666 |  7.99E-02 |  0.876438 |  0.912023 |     19.37 |     17.76 |  0.268479 |  0.206444 |  9.82E-03 |     14.01 | 
|         2 |       740 |  7.48E-02 |  0.886545 |  0.912023 |     19.41 |     17.77 |  0.233961 |  0.163730 |  9.80E-03 |     14.74 | 
|         2 |       814 |  7.03E-02 |  0.907642 |  0.912023 |     19.47 |     17.81 |  0.267958 |  0.228133 |  9.78E-03 |     15.46 | 
|         2 |       823 |  6.99E-02 |  0.879509 |  0.912023 |     19.48 |     17.82 |  0.210822 |  0.162737 |  9.78E-03 |     15.99 | 
|         3 |        74 |  2.96E-02 |  0.891806 |  0.912023 |     19.99 |     17.99 |  0.239205 |  0.201122 |  9.76E-03 |     16.23 | 
|         3 |       148 |  2.71E-02 |  0.899063 |  0.912023 |     19.99 |     17.99 |  0.217282 |  0.123442 |  9.74E-03 |     16.95 | 
|         3 |       222 |  3.35E-02 |  0.891593 |  0.912023 |     20.02 |     18.00 |  0.603980 |  0.217573 |  9.72E-03 |     17.69 | 
|         3 |       296 |  3.54E-02 |  0.882748 |  0.912023 |     20.09 |     18.07 |  0.482051 |  0.419325 |  9.69E-03 |     18.42 | 
|         3 |       370 |  4.76E-02 |  0.890282 |  0.912023 |     20.17 |     18.39 |  0.641665 |  0.531401 |  9.67E-03 |     19.15 | 
|         3 |       444 |  4.83E-02 |  0.877714 |  0.912023 |     20.27 |     18.64 |  0.228763 |  0.197333 |  9.65E-03 |     19.88 | 
|         3 |       518 |  7.77E-02 |  0.924051 |  0.924051 |     20.53 |     18.99 |  0.405485 |  0.302522 |  9.62E-03 |     20.63 | 
|         3 |       592 |  8.38E-02 |  0.913106 |  0.924051 |     21.14 |     19.41 |  0.433216 |  0.436344 |  9.60E-03 |     21.49 | 
|         3 |       666 |  8.17E-02 |  0.902630 |  0.924051 |     21.31 |     19.51 |  0.229914 |  0.166751 |  9.57E-03 |     22.28 | 
|         3 |       740 |  7.86E-02 |  0.895620 |  0.924051 |     21.31 |     19.45 |  0.187073 |  0.137482 |  9.54E-03 |     23.03 | 
|         3 |       814 |  7.71E-02 |  0.902902 |  0.924051 |     21.31 |     19.40 |  0.275748 |  0.184464 |  9.51E-03 |     23.78 | 
|         3 |       823 |  7.68E-02 |  0.894524 |  0.924051 |     21.32 |     19.39 |  0.123620 |  0.114958 |  9.51E-03 |     24.32 | 
|         4 |        74 |  3.82E-02 |  0.903571 |  0.924051 |     20.96 |     18.24 |  0.123599 |  0.099898 |  9.48E-03 |     24.57 | 
|         4 |       148 |  3.68E-02 |  0.878478 |  0.924051 |     21.25 |     18.46 |  0.342435 |  0.283663 |  9.45E-03 |     25.32 | 
