*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 00:24:10 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.09E-01 |  0.880944 |  0.880944 |     16.57 |     16.53 |  0.350413 |  0.703875 |  1.00E-02 |      0.23 | 
|         1 |       148 |  5.12E-01 |  0.883990 |  0.883990 |     16.99 |     16.73 |  0.284102 |  0.352259 |  1.00E-02 |      0.86 | 
|         1 |       222 |  4.15E-01 |  0.895324 |  0.895324 |     17.34 |     16.88 |  0.046984 |  0.058755 |  1.00E-02 |      1.50 | 
|         1 |       296 |  3.43E-01 |  0.899721 |  0.899721 |     17.54 |     16.92 |  0.113149 |  0.155369 |  9.99E-03 |      2.16 | 
|         1 |       370 |  2.97E-01 |  0.900625 |  0.900625 |     17.72 |     16.96 |  0.237046 |  0.257783 |  9.99E-03 |      2.81 | 
|         1 |       444 |  2.78E-01 |  0.902661 |  0.902661 |     17.87 |     17.05 |  0.156802 |  0.181678 |  9.98E-03 |      3.47 | 
|         1 |       518 |  2.56E-01 |  0.901480 |  0.902661 |     18.05 |     17.18 |  0.382413 |  0.432687 |  9.98E-03 |      4.14 | 
|         1 |       592 |  2.36E-01 |  0.900178 |  0.902661 |     18.20 |     17.25 |  0.285902 |  0.305483 |  9.97E-03 |      4.82 | 
|         1 |       666 |  2.17E-01 |  0.876822 |  0.902661 |     18.34 |     17.31 |  0.331615 |  0.262284 |  9.96E-03 |      5.50 | 
|         1 |       740 |  2.02E-01 |  0.879772 |  0.902661 |     18.41 |     17.37 |  0.134855 |  0.137295 |  9.96E-03 |      6.23 | 
|         1 |       814 |  1.91E-01 |  0.891969 |  0.902661 |     18.49 |     17.42 |  0.217782 |  0.220736 |  9.95E-03 |      6.91 | 
|         1 |       823 |  1.89E-01 |  0.882967 |  0.902661 |     18.50 |     17.41 |  0.182781 |  0.173071 |  9.94E-03 |      7.40 | 
|         2 |        74 |  4.86E-02 |  0.887759 |  0.902661 |     19.61 |     17.47 |  0.478135 |  0.421963 |  9.93E-03 |      7.63 | 
|         2 |       148 |  5.41E-02 |  0.893709 |  0.902661 |     19.53 |     17.78 |  0.253790 |  0.166661 |  9.92E-03 |      8.32 | 
|         2 |       222 |  5.17E-02 |  0.878103 |  0.902661 |     19.58 |     17.75 |  0.233025 |  0.218809 |  9.91E-03 |      9.02 | 
|         2 |       296 |  6.47E-02 |  0.883919 |  0.902661 |     19.61 |     17.90 |  0.121210 |  0.094280 |  9.90E-03 |      9.71 | 
|         2 |       370 |  7.64E-02 |  0.881906 |  0.902661 |     19.58 |     18.01 |  0.441552 |  0.385057 |  9.88E-03 |     10.42 | 
|         2 |       444 |  7.14E-02 |  0.882927 |  0.902661 |     19.61 |     18.02 |  0.180118 |  0.160489 |  9.87E-03 |     11.11 | 
|         2 |       518 |  6.72E-02 |  0.866977 |  0.902661 |     19.66 |     18.04 |  0.298632 |  0.251495 |  9.85E-03 |     11.81 | 
|         2 |       592 |  6.39E-02 |  0.867027 |  0.902661 |     19.73 |     18.06 |  0.265132 |  0.230662 |  9.84E-03 |     12.53 | 
|         2 |       666 |  6.09E-02 |  0.881404 |  0.902661 |     19.78 |     18.07 |  0.097010 |  0.085608 |  9.82E-03 |     13.24 | 
|         2 |       740 |  5.85E-02 |  0.883346 |  0.902661 |     19.80 |     18.08 |  0.228338 |  0.201604 |  9.80E-03 |     13.96 | 
|         2 |       814 |  5.92E-02 |  0.884448 |  0.902661 |     19.85 |     18.11 |  0.240427 |  0.233154 |  9.78E-03 |     14.68 | 
|         2 |       823 |  6.05E-02 |  0.861572 |  0.902661 |     19.85 |     18.12 |  0.610339 |  0.579729 |  9.78E-03 |     15.20 | 
|         3 |        74 |  9.49E-02 |  0.876793 |  0.902661 |     20.19 |     19.12 |  2.064162 |  0.820626 |  9.76E-03 |     15.44 | 
|         3 |       148 |  2.28E-01 |  0.901615 |  0.902661 |     20.24 |     19.49 |  0.308398 |  0.195770 |  9.74E-03 |     16.14 | 
|         3 |       222 |  1.92E-01 |  0.898165 |  0.902661 |     20.18 |     19.34 |  0.223475 |  0.166397 |  9.72E-03 |     16.85 | 
|         3 |       296 |  1.58E-01 |  0.889054 |  0.902661 |     20.25 |     19.19 |  0.097470 |  0.082147 |  9.69E-03 |     17.55 | 
|         3 |       370 |  1.42E-01 |  0.884753 |  0.902661 |     20.30 |     19.10 |  0.597799 |  0.513560 |  9.67E-03 |     18.26 | 
|         3 |       444 |  1.34E-01 |  0.905430 |  0.905430 |     20.36 |     19.15 |  0.272622 |  0.220957 |  9.65E-03 |     18.97 | 
|         3 |       518 |  1.40E-01 |  0.844050 |  0.905430 |     20.30 |     19.07 |  1.766095 |  1.302054 |  9.62E-03 |     19.67 | 
|         3 |       592 |  1.46E-01 |  0.892508 |  0.905430 |     20.06 |     18.87 |  0.507572 |  0.421112 |  9.60E-03 |     20.35 | 
|         3 |       666 |  1.39E-01 |  0.904693 |  0.905430 |     19.91 |     18.74 |  0.170987 |  0.144069 |  9.57E-03 |     21.02 | 
|         3 |       740 |  1.29E-01 |  0.898884 |  0.905430 |     19.87 |     18.69 |  0.126605 |  0.106394 |  9.54E-03 |     21.71 | 
|         3 |       814 |  1.23E-01 |  0.889938 |  0.905430 |     19.85 |     18.64 |  0.245613 |  0.167251 |  9.51E-03 |     22.39 | 
|         3 |       823 |  1.22E-01 |  0.877365 |  0.905430 |     19.85 |     18.63 |  0.374606 |  0.315757 |  9.51E-03 |     22.89 | 
|         4 |        74 |  4.44E-02 |  0.868421 |  0.905430 |     19.81 |     18.27 |  0.274744 |  0.229857 |  9.48E-03 |     23.12 | 
|         4 |       148 |  3.87E-02 |  0.879000 |  0.905430 |     19.98 |     18.23 |  0.267063 |  0.197950 |  9.45E-03 |     23.82 | 
|         4 |       222 |  4.86E-02 |  0.880312 |  0.905430 |     19.90 |     18.22 |  0.485648 |  0.132221 |  9.42E-03 |     24.51 | 
|         4 |       296 |  4.46E-02 |  0.880000 |  0.905430 |     19.82 |     18.02 |  0.099651 |  0.082566 |  9.39E-03 |     25.22 | 
|         4 |       370 |  4.30E-02 |  0.894794 |  0.905430 |     19.78 |     17.94 |  0.136654 |  0.112007 |  9.36E-03 |     25.91 | 
|         4 |       444 |  4.76E-02 |  0.877996 |  0.905430 |     19.79 |     18.00 |  0.123771 |  0.129717 |  9.32E-03 |     26.61 | 
|         4 |       518 |  4.69E-02 |  0.890086 |  0.905430 |     19.83 |     17.98 |  0.265272 |  0.199519 |  9.29E-03 |     27.35 | 
|         4 |       592 |  4.58E-02 |  0.890490 |  0.905430 |     19.80 |     17.95 |  0.269440 |  0.185395 |  9.25E-03 |     28.05 | 
|         4 |       666 |  4.90E-02 |  0.883050 |  0.905430 |     19.77 |     17.97 |  0.244096 |  0.196922 |  9.22E-03 |     28.73 | 
|         4 |       740 |  4.78E-02 |  0.866786 |  0.905430 |     19.73 |     17.92 |  0.093095 |  0.088818 |  9.18E-03 |     29.41 | 
|         4 |       814 |  5.06E-02 |  0.884918 |  0.905430 |     19.70 |     17.94 |  0.177230 |  0.126726 |  9.15E-03 |     30.10 | 
|         4 |       823 |  5.07E-02 |  0.895761 |  0.905430 |     19.69 |     17.94 |  0.416254 |  0.295832 |  9.14E-03 |     30.59 | 
|         5 |        74 |  5.56E-02 |  0.892647 |  0.905430 |     19.39 |     17.70 |  0.130445 |  0.104228 |  9.10E-03 |     30.82 | 
|         5 |       148 |  4.57E-02 |  0.915426 |  0.915426 |     19.14 |     17.43 |  0.247512 |  0.199703 |  9.06E-03 |     31.50 | 
|         5 |       222 |  4.36E-02 |  0.916143 |  0.916143 |     19.01 |     17.27 |  1.102685 |  0.877747 |  9.03E-03 |     32.19 | 
|         5 |       296 |  4.91E-02 |  0.899817 |  0.916143 |     19.08 |     17.40 |  0.263882 |  0.210973 |  8.99E-03 |     32.88 | 
|         5 |       370 |  6.32E-02 |  0.905647 |  0.916143 |     19.05 |     17.49 |  0.374353 |  0.305377 |  8.94E-03 |     33.58 | 
|         5 |       444 |  6.84E-02 |  0.910084 |  0.916143 |     19.03 |     17.58 |  0.171002 |  0.141327 |  8.90E-03 |     34.27 | 
|         5 |       518 |  7.09E-02 |  0.919188 |  0.919188 |     19.00 |     17.56 |  0.492621 |  0.292036 |  8.86E-03 |     34.96 | 
|         5 |       592 |  7.34E-02 |  0.896652 |  0.919188 |     19.18 |     17.74 |  0.197015 |  0.150996 |  8.82E-03 |     35.66 | 
|         5 |       666 |  8.02E-02 |  0.912684 |  0.919188 |     19.27 |     17.86 |  0.297727 |  0.231521 |  8.78E-03 |     36.43 | 
|         5 |       740 |  8.31E-02 |  0.894109 |  0.919188 |     19.25 |     17.90 |  0.341148 |  0.253580 |  8.73E-03 |     37.11 | 
|         5 |       814 |  8.25E-02 |  0.899567 |  0.919188 |     19.22 |     17.89 |  0.660581 |  0.523801 |  8.69E-03 |     37.80 | 
|         5 |       823 |  8.23E-02 |  0.904050 |  0.919188 |     19.23 |     17.90 |  0.377798 |  0.295041 |  8.68E-03 |     38.34 | 
|         6 |        74 |  5.42E-02 |  0.890744 |  0.919188 |     19.99 |     18.55 |  0.195362 |  0.142356 |  8.64E-03 |     38.57 | 
|         6 |       148 |  4.78E-02 |  0.898392 |  0.919188 |     19.84 |     18.26 |  0.345919 |  0.264774 |  8.59E-03 |     39.25 | 
|         6 |       222 |  7.01E-02 |  0.891661 |  0.919188 |     19.76 |     18.40 |  0.165805 |  0.141706 |  8.54E-03 |     39.94 | 
|         6 |       296 |  7.01E-02 |  0.898785 |  0.919188 |     19.89 |     18.49 |  0.318574 |  0.150503 |  8.50E-03 |     40.64 | 
|         6 |       370 |  7.14E-02 |  0.918114 |  0.919188 |     19.81 |     18.46 |  1.173194 |  0.481578 |  8.45E-03 |     41.38 | 
|         6 |       444 |  6.73E-02 |  0.887345 |  0.919188 |     19.87 |     18.50 |  0.131490 |  0.102425 |  8.40E-03 |     42.11 | 
|         6 |       518 |  7.01E-02 |  0.884822 |  0.919188 |     19.96 |     18.60 |  0.173622 |  0.141201 |  8.35E-03 |     42.82 | 
|         6 |       592 |  7.75E-02 |  0.900769 |  0.919188 |     20.04 |     18.71 |  0.754718 |  0.547943 |  8.30E-03 |     43.54 | 
|         6 |       666 |  7.42E-02 |  0.902377 |  0.919188 |     20.21 |     18.84 |  0.133176 |  0.098357 |  8.25E-03 |     44.28 | 
|         6 |       740 |  7.14E-02 |  0.898604 |  0.919188 |     20.42 |     18.98 |  0.114941 |  0.090698 |  8.20E-03 |     45.03 | 
|         6 |       814 |  6.82E-02 |  0.879392 |  0.919188 |     20.59 |     19.08 |  0.165894 |  0.135636 |  8.15E-03 |     45.76 | 
|         6 |       823 |  6.86E-02 |  0.885222 |  0.919188 |     20.60 |     19.09 |  0.183422 |  0.137489 |  8.15E-03 |     46.29 | 
|         7 |        74 |  4.56E-02 |  0.882889 |  0.919188 |     22.38 |     20.35 |  0.716144 |  0.559877 |  8.09E-03 |     46.54 | 
|         7 |       148 |  5.27E-02 |  0.887673 |  0.919188 |     22.33 |     20.39 |  0.436393 |  0.328592 |  8.04E-03 |     47.29 | 
|         7 |       222 |  4.94E-02 |  0.880059 |  0.919188 |     22.32 |     20.31 |  0.106813 |  0.081648 |  7.99E-03 |     48.10 | 
|         7 |       296 |  4.75E-02 |  0.887355 |  0.919188 |     22.39 |     20.35 |  0.300287 |  0.222570 |  7.94E-03 |     48.86 | 
|         7 |       370 |  4.47E-02 |  0.889769 |  0.919188 |     22.35 |     20.22 |  0.220000 |  0.173184 |  7.88E-03 |     49.61 | 
|         7 |       444 |  4.70E-02 |  0.884503 |  0.919188 |     22.39 |     20.25 |  0.246330 |  0.180374 |  7.83E-03 |     50.37 | 
|         7 |       518 |  4.51E-02 |  0.880694 |  0.919188 |     22.41 |     20.22 |  0.164361 |  0.125325 |  7.77E-03 |     51.17 | 
|         7 |       592 |  4.57E-02 |  0.895456 |  0.919188 |     22.51 |     20.34 |  0.225035 |  0.174799 |  7.72E-03 |     51.93 | 
|         7 |       666 |  4.41E-02 |  0.889695 |  0.919188 |     22.56 |     20.30 |  0.150570 |  0.084539 |  7.66E-03 |     52.71 | 
|         7 |       740 |  4.66E-02 |  0.903757 |  0.919188 |     22.68 |     20.41 |  0.422520 |  0.335798 |  7.61E-03 |     53.50 | 
|         7 |       814 |  4.64E-02 |  0.896770 |  0.919188 |     22.74 |     20.45 |  0.281383 |  0.213155 |  7.55E-03 |     54.27 | 
|         7 |       823 |  4.62E-02 |  0.893023 |  0.919188 |     22.75 |     20.46 |  0.216486 |  0.108484 |  7.54E-03 |     54.83 | 
|         8 |        74 |  4.66E-02 |  0.900398 |  0.919188 |     23.95 |     21.39 |  0.422392 |  0.325616 |  7.49E-03 |     55.10 | 
|         8 |       148 |  6.58E-02 |  0.882851 |  0.919188 |     24.29 |     21.72 |  0.623943 |  0.474815 |  7.43E-03 |     55.88 | 
|         8 |       222 |  1.50E-01 |  0.908381 |  0.919188 |     24.49 |     22.43 |  0.263486 |  0.186243 |  7.37E-03 |     56.70 | 
|         8 |       296 |  1.29E-01 |  0.910511 |  0.919188 |     24.81 |     22.76 |  0.397202 |  0.304887 |  7.31E-03 |     57.51 | 
|         8 |       370 |  1.14E-01 |  0.908762 |  0.919188 |     25.38 |     23.21 |  0.195504 |  0.106000 |  7.26E-03 |     58.37 | 
|         8 |       444 |  1.02E-01 |  0.906140 |  0.919188 |     25.96 |     23.66 |  0.417194 |  0.318367 |  7.20E-03 |     59.36 | 
|         8 |       518 |  9.33E-02 |  0.910540 |  0.919188 |     26.64 |     24.17 |  0.149378 |  0.114755 |  7.14E-03 |     60.30 | 
|         8 |       592 |  8.72E-02 |  0.901318 |  0.919188 |     27.12 |     24.55 |  0.220893 |  0.168802 |  7.08E-03 |     61.28 | 
|         8 |       666 |  8.13E-02 |  0.903860 |  0.919188 |     27.49 |     24.82 |  0.165830 |  0.112020 |  7.02E-03 |     62.24 | 
|         8 |       740 |  7.64E-02 |  0.907837 |  0.919188 |     27.91 |     25.14 |  0.423758 |  0.316002 |  6.96E-03 |     63.19 | 
|         8 |       814 |  7.28E-02 |  0.886372 |  0.919188 |     28.21 |     25.36 |  0.292308 |  0.220877 |  6.90E-03 |     64.15 | 
