*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 21:13:28 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.19E-01 |  0.930860 |  0.930860 |     14.92 |     14.76 |  0.184724 |  0.232875 |  1.00E-02 |      0.22 | 
|         1 |        74 |  6.58E-01 |  0.933623 |  0.933623 |     16.15 |     16.05 |  0.099952 |  0.188340 |  1.00E-02 |      0.75 | 
|         1 |       111 |  5.70E-01 |  0.924833 |  0.933623 |     17.00 |     16.86 |  0.848946 |  1.006524 |  1.00E-02 |      1.31 | 
|         1 |       148 |  4.92E-01 |  0.931531 |  0.933623 |     17.55 |     17.43 |  0.374504 |  0.466261 |  9.99E-03 |      1.89 | 
|         1 |       185 |  4.36E-01 |  0.928816 |  0.933623 |     18.04 |     17.73 |  1.634716 |  1.763375 |  9.99E-03 |      2.48 | 
|         1 |       222 |  4.09E-01 |  0.923474 |  0.933623 |     18.33 |     17.87 |  0.480474 |  0.677286 |  9.98E-03 |      3.07 | 
|         1 |       259 |  3.83E-01 |  0.926904 |  0.933623 |     18.53 |     17.95 |  0.226543 |  0.374758 |  9.98E-03 |      3.65 | 
|         1 |       296 |  3.67E-01 |  0.926542 |  0.933623 |     18.62 |     17.93 |  0.182598 |  0.200593 |  9.97E-03 |      4.20 | 
|         1 |       333 |  3.54E-01 |  0.934866 |  0.934866 |     18.65 |     17.85 |  0.381118 |  0.404050 |  9.96E-03 |      4.74 | 
|         1 |       370 |  3.40E-01 |  0.933233 |  0.934866 |     18.67 |     17.79 |  0.151991 |  0.154424 |  9.95E-03 |      5.27 | 
|         1 |       407 |  3.24E-01 |  0.933493 |  0.934866 |     18.66 |     17.67 |  0.124121 |  0.140048 |  9.94E-03 |      5.79 | 
|         2 |        37 |  1.51E-01 |  0.943622 |  0.943622 |     18.70 |     17.03 |  0.090443 |  0.110992 |  9.93E-03 |      6.02 | 
|         2 |        74 |  1.43E-01 |  0.942785 |  0.943622 |     18.47 |     17.09 |  0.169879 |  0.198239 |  9.92E-03 |      6.55 | 
|         2 |       111 |  1.21E-01 |  0.943326 |  0.943622 |     18.36 |     16.98 |  0.197607 |  0.274272 |  9.91E-03 |      7.06 | 
|         2 |       148 |  1.08E-01 |  0.930705 |  0.943622 |     18.32 |     16.93 |  0.448098 |  0.523053 |  9.90E-03 |      7.58 | 
|         2 |       185 |  1.04E-01 |  0.943321 |  0.943622 |     18.29 |     16.86 |  0.163141 |  0.163590 |  9.88E-03 |      8.09 | 
|         2 |       222 |  9.53E-02 |  0.938008 |  0.943622 |     18.27 |     16.76 |  0.213093 |  0.222308 |  9.87E-03 |      8.60 | 
|         2 |       259 |  9.45E-02 |  0.935305 |  0.943622 |     18.30 |     16.73 |  0.319354 |  0.343974 |  9.85E-03 |      9.12 | 
|         2 |       296 |  9.06E-02 |  0.942354 |  0.943622 |     18.31 |     16.68 |  0.347913 |  0.348691 |  9.84E-03 |      9.64 | 
|         2 |       333 |  9.57E-02 |  0.933873 |  0.943622 |     18.32 |     16.71 |  0.150398 |  0.149988 |  9.82E-03 |     10.16 | 
|         2 |       370 |  9.12E-02 |  0.932194 |  0.943622 |     18.32 |     16.65 |  0.054092 |  0.050308 |  9.80E-03 |     10.67 | 
|         2 |       407 |  8.72E-02 |  0.931062 |  0.943622 |     18.32 |     16.60 |  0.202224 |  0.199067 |  9.78E-03 |     11.19 | 
|         3 |        37 |  4.23E-02 |  0.934726 |  0.943622 |     18.32 |     16.19 |  0.141928 |  0.128566 |  9.76E-03 |     11.41 | 
|         3 |        74 |  4.40E-02 |  0.936765 |  0.943622 |     18.36 |     16.24 |  0.198642 |  0.198834 |  9.74E-03 |     11.94 | 
|         3 |       111 |  4.41E-02 |  0.931995 |  0.943622 |     18.41 |     16.32 |  0.272766 |  0.284740 |  9.72E-03 |     12.46 | 
|         3 |       148 |  4.49E-02 |  0.928824 |  0.943622 |     18.47 |     16.34 |  0.208243 |  0.216654 |  9.69E-03 |     12.99 | 
|         3 |       185 |  4.91E-02 |  0.928886 |  0.943622 |     18.49 |     16.41 |  0.517034 |  0.557609 |  9.67E-03 |     13.51 | 
|         3 |       222 |  4.96E-02 |  0.928005 |  0.943622 |     18.51 |     16.44 |  0.125138 |  0.104427 |  9.65E-03 |     14.03 | 
|         3 |       259 |  4.98E-02 |  0.927508 |  0.943622 |     18.50 |     16.47 |  0.105631 |  0.098317 |  9.62E-03 |     14.56 | 
|         3 |       296 |  4.83E-02 |  0.922525 |  0.943622 |     18.48 |     16.48 |  0.252598 |  0.283912 |  9.59E-03 |     15.08 | 
|         3 |       333 |  5.28E-02 |  0.941658 |  0.943622 |     18.47 |     16.51 |  0.531338 |  0.565220 |  9.57E-03 |     15.61 | 
|         3 |       370 |  5.63E-02 |  0.928839 |  0.943622 |     18.46 |     16.57 |  0.235341 |  0.256717 |  9.54E-03 |     16.15 | 
|         3 |       407 |  5.46E-02 |  0.925772 |  0.943622 |     18.43 |     16.56 |  0.130232 |  0.090524 |  9.51E-03 |     16.67 | 
|         4 |        37 |  3.15E-02 |  0.922343 |  0.943622 |     18.46 |     16.43 |  0.148454 |  0.142588 |  9.48E-03 |     16.90 | 
|         4 |        74 |  3.43E-02 |  0.926401 |  0.943622 |     18.27 |     16.49 |  0.146428 |  0.118399 |  9.45E-03 |     17.42 | 
|         4 |       111 |  3.34E-02 |  0.919769 |  0.943622 |     18.32 |     16.45 |  0.108805 |  0.106875 |  9.42E-03 |     17.95 | 
|         4 |       148 |  3.46E-02 |  0.914863 |  0.943622 |     18.38 |     16.50 |  0.497888 |  0.218441 |  9.39E-03 |     18.48 | 
|         4 |       185 |  3.50E-02 |  0.916129 |  0.943622 |     18.39 |     16.52 |  0.155645 |  0.135710 |  9.35E-03 |     19.01 | 
|         4 |       222 |  3.54E-02 |  0.917575 |  0.943622 |     18.43 |     16.59 |  0.236168 |  0.198693 |  9.32E-03 |     19.54 | 
|         4 |       259 |  3.83E-02 |  0.910728 |  0.943622 |     18.43 |     16.62 |  0.166059 |  0.150865 |  9.29E-03 |     20.07 | 
