*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 07:57:56 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.73E-01 |  0.927881 |  0.927881 |      6.00 |      5.00 |  0.943446 |  0.580233 |  9.99E-03 |      0.47 | 
|         1 |       286 |  6.02E-01 |  0.928130 |  0.928130 |      6.00 |      5.00 |  0.912535 |  0.739420 |  9.97E-03 |      1.95 | 
|         1 |       429 |  5.66E-01 |  0.929226 |  0.929226 |      6.00 |      5.00 |  1.641567 |  1.750172 |  9.93E-03 |      3.40 | 
|         1 |       572 |  5.70E-01 |  0.932018 |  0.932018 |      6.00 |      5.00 | 53.095909 |  8.665712 |  9.88E-03 |      4.83 | 
|         1 |       715 |  5.69E-01 |  0.928945 |  0.932018 |      6.00 |      5.00 |  0.282731 |  0.558663 |  9.82E-03 |      6.31 | 
|         1 |       858 |  6.22E-01 |  0.929300 |  0.932018 |      6.00 |      5.00 |  0.252747 |  0.467079 |  9.74E-03 |      7.75 | 
|         1 |      1001 |  1.09E+04 |  0.818157 |  0.932018 |      6.00 |      5.00 |10801.349609 |170.916031 |  9.65E-03 |      9.18 | 
|         1 |      1144 |  9.55E+03 |  0.928342 |  0.932018 |      6.00 |      5.00 |13523.093750 |  0.442851 |  9.54E-03 |     10.58 | 
|         1 |      1287 |  8.49E+03 |  0.928124 |  0.932018 |      6.00 |      5.00 |13486.444336 |  0.436575 |  9.42E-03 |     12.03 | 
|         1 |      1430 |  7.64E+03 |  0.928347 |  0.932018 |      6.00 |      5.00 |13450.359375 |  0.863967 |  9.29E-03 |     13.46 | 
|         1 |      1573 |  6.95E+03 |  0.928383 |  0.932018 |      6.00 |      5.00 |13414.911133 |  0.611330 |  9.15E-03 |     14.89 | 
|         1 |      1579 |  6.92E+03 |  0.928219 |  0.932018 |      6.00 |      5.00 |13413.437500 |  0.389759 |  9.14E-03 |     15.94 | 
|         2 |       143 |  5.05E-01 |  0.928297 |  0.932018 |      6.00 |      5.00 |13378.675781 |  1.127491 |  8.98E-03 |     16.38 | 
|         2 |       286 |  5.25E-01 |  0.928639 |  0.932018 |      6.00 |      5.00 |13344.618164 |  0.368903 |  8.82E-03 |     18.05 | 
|         2 |       429 |  5.49E-01 |  0.928251 |  0.932018 |      6.00 |      5.00 |13311.305664 |  0.492112 |  8.64E-03 |     19.63 | 
|         2 |       572 |  5.84E-01 |  0.928663 |  0.932018 |      6.00 |      5.00 |13278.770508 |  3.141612 |  8.45E-03 |     21.21 | 
|         2 |       715 |  5.84E-01 |  0.928386 |  0.932018 |      6.00 |      5.00 |13247.045898 |  0.851750 |  8.25E-03 |     22.78 | 
|         2 |       858 |  5.78E-01 |  0.928400 |  0.932018 |      6.00 |      5.00 |13216.159180 |  0.536605 |  8.05E-03 |     24.37 | 
|         2 |      1001 |  5.85E-01 |  0.928455 |  0.932018 |      6.00 |      5.00 |13186.139648 |  0.405404 |  7.83E-03 |     26.09 | 
|         2 |      1144 |  5.98E-01 |  0.927971 |  0.932018 |      6.00 |      5.00 |13157.011719 |  0.323227 |  7.61E-03 |     27.78 | 
|         2 |      1287 |  5.93E-01 |  0.928260 |  0.932018 |      6.00 |      5.00 |13128.796875 |  0.270714 |  7.38E-03 |     29.48 | 
|         2 |      1430 |  6.11E-01 |  0.928528 |  0.932018 |      6.00 |      5.00 |13101.509766 |  0.725628 |  7.14E-03 |     31.26 | 
|         2 |      1573 |  6.25E-01 |  0.928617 |  0.932018 |      6.00 |      5.00 |13075.172852 |  0.315958 |  6.90E-03 |     32.96 | 
|         2 |      1579 |  6.25E-01 |  0.928685 |  0.932018 |      6.00 |      5.00 |13074.088867 |  0.748763 |  6.89E-03 |     34.26 | 
|         3 |       143 |  8.40E-01 |  0.928216 |  0.932018 |      6.00 |      5.00 |13048.751953 |  0.516246 |  6.65E-03 |     34.72 | 
|         3 |       286 |  7.45E-01 |  0.928221 |  0.932018 |      6.00 |      5.00 |13024.385742 |  0.354945 |  6.40E-03 |     36.42 | 
|         3 |       429 |  7.11E-01 |  0.928225 |  0.932018 |      6.00 |      5.00 |13000.996094 |  0.616064 |  6.14E-03 |     38.13 | 
|         3 |       572 |  6.97E-01 |  0.928434 |  0.932018 |      6.00 |      5.00 |12978.588867 |  1.225967 |  5.89E-03 |     39.83 | 
|         3 |       715 |  6.63E-01 |  0.928260 |  0.932018 |      6.00 |      5.00 |12957.166016 |  0.520649 |  5.63E-03 |     41.53 | 
|         3 |       858 |  6.42E-01 |  0.928229 |  0.932018 |      6.00 |      5.00 |12936.723633 |  0.588535 |  5.38E-03 |     43.23 | 
|         3 |      1001 |  6.31E-01 |  0.928270 |  0.932018 |      6.00 |      5.00 |12917.260742 |  0.711270 |  5.12E-03 |     44.94 | 
|         3 |      1144 |  6.36E-01 |  0.928359 |  0.932018 |      6.00 |      5.00 |12898.765625 |  0.991441 |  4.87E-03 |     46.64 | 
|         3 |      1287 |  6.31E-01 |  0.928342 |  0.932018 |      6.00 |      5.00 |12881.235352 |  0.266543 |  4.62E-03 |     48.35 | 
|         3 |      1430 |  6.27E-01 |  0.928455 |  0.932018 |      6.00 |      5.00 |12864.650391 |  1.303344 |  4.37E-03 |     50.05 | 
|         3 |      1573 |  6.25E-01 |  0.928247 |  0.932018 |      6.00 |      5.00 |12848.998047 |  0.371849 |  4.12E-03 |     51.76 | 
|         3 |      1579 |  6.24E-01 |  0.928216 |  0.932018 |      6.00 |      5.00 |12848.360352 |  0.703171 |  4.11E-03 |     53.06 | 
|         4 |       143 |  7.17E-01 |  0.928282 |  0.932018 |      6.00 |      5.00 |12833.661133 |  0.559854 |  3.87E-03 |     53.52 | 
|         4 |       286 |  6.48E-01 |  0.928195 |  0.932018 |      6.00 |      5.00 |12819.855469 |  0.444289 |  3.63E-03 |     55.24 | 
|         4 |       429 |  6.12E-01 |  0.928106 |  0.932018 |      6.00 |      5.00 |12806.914062 |  0.698966 |  3.40E-03 |     56.94 | 
|         4 |       572 |  5.99E-01 |  0.928407 |  0.932018 |      6.00 |      5.00 |12794.821289 |  0.683439 |  3.18E-03 |     58.71 | 
|         4 |       715 |  5.99E-01 |  0.928080 |  0.932018 |      6.00 |      5.00 |12783.541016 |  1.039641 |  2.97E-03 |     60.43 | 
|         4 |       858 |  5.99E-01 |  0.928248 |  0.932018 |      6.00 |      5.00 |12773.044922 |  0.409558 |  2.76E-03 |     62.13 | 
|         4 |      1001 |  6.07E-01 |  0.928581 |  0.932018 |      6.00 |      5.00 |12763.301758 |  0.590178 |  2.56E-03 |     63.85 | 
|         4 |      1144 |  6.02E-01 |  0.928284 |  0.932018 |      6.00 |      5.00 |12754.274414 |  0.530296 |  2.37E-03 |     65.54 | 
|         4 |      1287 |  6.03E-01 |  0.928363 |  0.932018 |      6.00 |      5.00 |12745.923828 |  0.460897 |  2.19E-03 |     67.25 | 
|         4 |      1430 |  6.01E-01 |  0.928581 |  0.932018 |      6.00 |      5.00 |12738.212891 |  0.517277 |  2.02E-03 |     68.98 | 
|         4 |      1573 |  6.23E-01 |  0.928330 |  0.932018 |      6.00 |      5.00 |12731.101562 |  0.873436 |  1.87E-03 |     70.68 | 
