*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 07:46:11 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.43E-01 |  0.926989 |  0.926989 |      6.00 |      5.00 |  0.744203 |  0.667018 |  9.99E-03 |      0.46 | 
|         1 |       286 |  5.46E-01 |  0.933077 |  0.933077 |      6.00 |      5.00 | 14.441753 |  1.477153 |  9.97E-03 |      1.89 | 
|         1 |       429 |  5.31E-01 |  0.924545 |  0.933077 |      6.00 |      5.00 | 10.776307 |  3.521775 |  9.93E-03 |      3.32 | 
|         1 |       572 |  5.29E-01 |  0.935178 |  0.935178 |      6.00 |      5.00 |  0.743096 |  0.422413 |  9.88E-03 |      4.74 | 
|         1 |       715 |  5.22E-01 |  0.922853 |  0.935178 |      6.00 |      5.00 | 20.929968 |  4.092618 |  9.82E-03 |      6.16 | 
|         1 |       858 |  5.80E-01 |  0.928337 |  0.935178 |      6.00 |      5.00 |  0.177563 |  0.359341 |  9.74E-03 |      7.61 | 
|         1 |      1001 |  5.77E-01 |  0.928734 |  0.935178 |      6.00 |      5.00 |  0.177461 |  0.886424 |  9.65E-03 |      9.04 | 
|         1 |      1144 |  5.83E-01 |  0.928001 |  0.935178 |      6.00 |      5.00 |  0.176974 |  0.648978 |  9.54E-03 |     10.49 | 
|         1 |      1287 |  6.01E-01 |  0.928444 |  0.935178 |      6.00 |      5.00 |  0.176494 |  0.457108 |  9.42E-03 |     11.92 | 
|         1 |      1430 |  6.02E-01 |  0.928482 |  0.935178 |      6.00 |      5.00 |  0.176022 |  0.405301 |  9.29E-03 |     13.35 | 
|         1 |      1573 |  5.94E-01 |  0.928138 |  0.935178 |      6.00 |      5.00 |  0.175558 |  1.003789 |  9.15E-03 |     14.80 | 
|         1 |      1579 |  5.93E-01 |  0.928061 |  0.935178 |      6.00 |      5.00 |  0.175539 |  0.323346 |  9.14E-03 |     15.85 | 
|         2 |       143 |  7.64E-01 |  0.928567 |  0.935178 |      6.00 |      5.00 |  0.175084 |  1.387102 |  8.98E-03 |     16.28 | 
|         2 |       286 |  7.14E-01 |  0.928605 |  0.935178 |      6.00 |      5.00 |  0.174638 |  1.140082 |  8.82E-03 |     17.73 | 
|         2 |       429 |  6.61E-01 |  0.928506 |  0.935178 |      6.00 |      5.00 |  0.174202 |  0.328817 |  8.64E-03 |     19.16 | 
|         2 |       572 |  6.55E-01 |  0.928978 |  0.935178 |      6.00 |      5.00 |  0.173777 |  0.552641 |  8.45E-03 |     20.59 | 
|         2 |       715 |  6.53E-01 |  0.928598 |  0.935178 |      6.00 |      5.00 |  0.173362 |  0.542119 |  8.25E-03 |     22.02 | 
|         2 |       858 |  6.47E-01 |  0.928256 |  0.935178 |      6.00 |      5.00 |  0.172957 |  2.867687 |  8.05E-03 |     23.46 | 
|         2 |      1001 |  6.31E-01 |  0.928680 |  0.935178 |      6.00 |      5.00 |  0.172564 |  0.541721 |  7.83E-03 |     24.89 | 
|         2 |      1144 |  6.29E-01 |  0.928166 |  0.935178 |      6.00 |      5.00 |  0.172183 |  1.219317 |  7.61E-03 |     26.49 | 
|         2 |      1287 |  6.20E-01 |  0.928287 |  0.935178 |      6.00 |      5.00 |  0.171814 |  0.300482 |  7.38E-03 |     28.18 | 
|         2 |      1430 |  6.23E-01 |  0.928185 |  0.935178 |      6.00 |      5.00 |  0.171457 |  0.515342 |  7.14E-03 |     29.77 | 
