*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 07:51:34 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.47E-01 |  0.927307 |  0.927307 |      6.00 |      5.00 |  1.380516 |  0.603142 |  9.99E-03 |      0.46 | 
|         1 |       286 |  6.31E-01 |  0.928171 |  0.928171 |      6.00 |      5.00 |  0.010129 |  1.089843 |  9.97E-03 |      1.88 | 
|         1 |       429 |  6.17E-01 |  0.928351 |  0.928351 |      6.00 |      5.00 |  0.010100 |  0.518680 |  9.93E-03 |      3.30 | 
|         1 |       572 |  6.12E-01 |  0.928427 |  0.928427 |      6.00 |      5.00 |  0.010071 |  0.582722 |  9.88E-03 |      4.71 | 
|         1 |       715 |  6.34E-01 |  0.928333 |  0.928427 |      6.00 |      5.00 |  0.010043 |  0.558801 |  9.82E-03 |      6.13 | 
|         1 |       858 |  6.28E-01 |  0.928675 |  0.928675 |      6.00 |      5.00 |  0.010015 |  1.000341 |  9.74E-03 |      7.55 | 
|         1 |      1001 |  6.43E-01 |  0.928610 |  0.928675 |      6.00 |      5.00 |  0.009987 |  0.554067 |  9.65E-03 |      8.97 | 
|         1 |      1144 |  6.43E-01 |  0.928509 |  0.928675 |      6.00 |      5.00 |  0.009960 |  0.490187 |  9.54E-03 |     10.39 | 
|         1 |      1287 |  6.34E-01 |  0.928338 |  0.928675 |      6.00 |      5.00 |  0.009933 |  1.666391 |  9.42E-03 |     11.82 | 
|         1 |      1430 |  6.30E-01 |  0.928150 |  0.928675 |      6.00 |      5.00 |  0.009906 |  0.717307 |  9.29E-03 |     13.24 | 
|         1 |      1573 |  6.25E-01 |  0.928225 |  0.928675 |      6.00 |      5.00 |  0.009880 |  0.462563 |  9.15E-03 |     14.71 | 
|         1 |      1579 |  6.25E-01 |  0.928383 |  0.928675 |      6.00 |      5.00 |  0.009879 |  0.432826 |  9.14E-03 |     16.00 | 
|         2 |       143 |  6.01E-01 |  0.928591 |  0.928675 |      6.00 |      5.00 |  0.009853 |  0.871430 |  8.98E-03 |     16.44 | 
|         2 |       286 |  6.62E-01 |  0.928260 |  0.928675 |      6.00 |      5.00 |  0.009828 |  0.891850 |  8.82E-03 |     18.02 | 
|         2 |       429 |  6.84E-01 |  0.928398 |  0.928675 |      6.00 |      5.00 |  0.009804 |  0.458221 |  8.64E-03 |     19.59 | 
