*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:58:14 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.39E-01 |  0.935128 |  0.935128 |     10.00 |     10.00 |  0.051437 |  0.254211 |  1.00E-02 |      0.09 | 
|         1 |        74 |  9.59E-01 |  0.936945 |  0.936945 |     10.01 |     10.00 |  0.035092 |  0.175971 |  1.00E-02 |      0.33 | 
|         1 |       111 |  9.49E-01 |  0.938096 |  0.938096 |     10.05 |     10.06 |  0.059811 |  0.322628 |  1.00E-02 |      0.58 | 
|         1 |       148 |  9.55E-01 |  0.935684 |  0.938096 |     10.28 |     10.28 |  0.075373 |  0.301031 |  9.99E-03 |      0.83 | 
|         1 |       185 |  9.15E-01 |  0.939954 |  0.939954 |     10.69 |     10.62 |  0.343188 |  0.206944 |  9.99E-03 |      1.09 | 
|         1 |       222 |  8.62E-01 |  0.942021 |  0.942021 |     11.06 |     10.85 |  0.416598 |  0.303414 |  9.98E-03 |      1.37 | 
|         1 |       259 |  8.06E-01 |  0.941665 |  0.942021 |     11.34 |     11.02 |  0.169504 |  0.220795 |  9.98E-03 |      1.64 | 
|         1 |       296 |  7.76E-01 |  0.946433 |  0.946433 |     11.55 |     11.20 |  0.423951 |  0.427755 |  9.97E-03 |      1.92 | 
|         1 |       333 |  7.41E-01 |  0.948395 |  0.948395 |     11.81 |     11.41 |  0.763958 |  0.467796 |  9.96E-03 |      2.21 | 
|         1 |       370 |  6.98E-01 |  0.944645 |  0.948395 |     12.05 |     11.61 |  0.435851 |  0.297797 |  9.95E-03 |      2.50 | 
|         1 |       407 |  6.59E-01 |  0.931652 |  0.948395 |     12.24 |     11.76 |  1.202976 |  0.489662 |  9.94E-03 |      2.78 | 
|         2 |        37 |  2.01E-01 |  0.927005 |  0.948395 |     13.32 |     12.78 |  0.253422 |  0.169905 |  9.93E-03 |      2.88 | 
|         2 |        74 |  1.81E-01 |  0.926222 |  0.948395 |     13.43 |     12.61 |  0.595856 |  0.196591 |  9.92E-03 |      3.17 | 
|         2 |       111 |  1.72E-01 |  0.920694 |  0.948395 |     13.58 |     12.48 |  0.192535 |  0.067577 |  9.91E-03 |      3.46 | 
|         2 |       148 |  1.67E-01 |  0.892875 |  0.948395 |     13.66 |     12.44 |  0.202884 |  0.078753 |  9.90E-03 |      3.75 | 
|         2 |       185 |  1.62E-01 |  0.906708 |  0.948395 |     13.72 |     12.44 |  0.336399 |  0.122882 |  9.88E-03 |      4.04 | 
|         2 |       222 |  1.57E-01 |  0.898475 |  0.948395 |     13.77 |     12.47 |  0.201430 |  0.135939 |  9.87E-03 |      4.33 | 
|         2 |       259 |  1.54E-01 |  0.912048 |  0.948395 |     13.80 |     12.51 |  0.416315 |  0.182607 |  9.85E-03 |      4.63 | 
|         2 |       296 |  1.49E-01 |  0.936638 |  0.948395 |     13.83 |     12.57 |  0.363668 |  0.190114 |  9.84E-03 |      4.92 | 
|         2 |       333 |  1.41E-01 |  0.932770 |  0.948395 |     13.85 |     12.62 |  1.181007 |  0.623767 |  9.82E-03 |      5.21 | 
|         2 |       370 |  1.37E-01 |  0.927889 |  0.948395 |     13.86 |     12.62 |  0.146534 |  0.112550 |  9.80E-03 |      5.50 | 
|         2 |       407 |  1.30E-01 |  0.923659 |  0.948395 |     13.88 |     12.65 |  0.391001 |  0.130254 |  9.78E-03 |      5.79 | 
|         3 |        37 |  6.05E-02 |  0.928437 |  0.948395 |     14.08 |     13.08 |  0.175837 |  0.138797 |  9.76E-03 |      5.89 | 
|         3 |        74 |  6.50E-02 |  0.930591 |  0.948395 |     14.09 |     13.05 |  0.202951 |  0.184445 |  9.74E-03 |      6.19 | 
|         3 |       111 |  6.09E-02 |  0.929164 |  0.948395 |     14.08 |     12.98 |  0.224007 |  0.179029 |  9.72E-03 |      6.48 | 
|         3 |       148 |  6.49E-02 |  0.951338 |  0.951338 |     14.08 |     12.99 |  0.464573 |  0.298904 |  9.69E-03 |      6.77 | 
|         3 |       185 |  6.71E-02 |  0.955421 |  0.955421 |     14.07 |     12.97 |  1.112381 |  0.159847 |  9.67E-03 |      7.06 | 
|         3 |       222 |  6.91E-02 |  0.927990 |  0.955421 |     14.05 |     12.95 |  0.140303 |  0.122640 |  9.65E-03 |      7.34 | 
|         3 |       259 |  6.68E-02 |  0.934671 |  0.955421 |     14.04 |     12.91 |  0.200434 |  0.142350 |  9.62E-03 |      7.63 | 
|         3 |       296 |  6.32E-02 |  0.931137 |  0.955421 |     14.03 |     12.87 |  0.258399 |  0.070918 |  9.59E-03 |      7.92 | 
|         3 |       333 |  6.03E-02 |  0.932658 |  0.955421 |     14.03 |     12.83 |  0.322521 |  0.224676 |  9.57E-03 |      8.21 | 
|         3 |       370 |  5.85E-02 |  0.940219 |  0.955421 |     14.02 |     12.81 |  0.502053 |  0.329284 |  9.54E-03 |      8.49 | 
|         3 |       407 |  5.62E-02 |  0.931975 |  0.955421 |     14.02 |     12.76 |  0.135546 |  0.130653 |  9.51E-03 |      8.79 | 
|         4 |        37 |  4.30E-02 |  0.931429 |  0.955421 |     14.00 |     12.62 |  0.611751 |  0.364511 |  9.48E-03 |      8.89 | 
|         4 |        74 |  4.63E-02 |  0.922752 |  0.955421 |     13.99 |     12.54 |  0.084373 |  0.056210 |  9.45E-03 |      9.17 | 
|         4 |       111 |  4.32E-02 |  0.932349 |  0.955421 |     13.99 |     12.48 |  0.233143 |  0.174431 |  9.42E-03 |      9.46 | 
|         4 |       148 |  4.14E-02 |  0.930959 |  0.955421 |     13.99 |     12.44 |  0.269899 |  0.114358 |  9.39E-03 |      9.75 | 
|         4 |       185 |  3.89E-02 |  0.924898 |  0.955421 |     13.98 |     12.41 |  0.057249 |  0.044526 |  9.35E-03 |     10.04 | 
|         4 |       222 |  3.78E-02 |  0.923856 |  0.955421 |     13.99 |     12.38 |  0.098585 |  0.043848 |  9.32E-03 |     10.32 | 
|         4 |       259 |  3.77E-02 |  0.921661 |  0.955421 |     13.99 |     12.37 |  0.374889 |  0.300915 |  9.29E-03 |     10.61 | 
|         4 |       296 |  3.77E-02 |  0.936016 |  0.955421 |     13.99 |     12.37 |  0.170351 |  0.097370 |  9.25E-03 |     10.90 | 
|         4 |       333 |  3.71E-02 |  0.915234 |  0.955421 |     13.99 |     12.38 |  0.348298 |  0.095762 |  9.21E-03 |     11.19 | 
|         4 |       370 |  3.70E-02 |  0.930708 |  0.955421 |     13.99 |     12.35 |  0.079576 |  0.070648 |  9.18E-03 |     11.48 | 
|         4 |       407 |  3.71E-02 |  0.922026 |  0.955421 |     13.99 |     12.35 |  0.639332 |  0.215602 |  9.14E-03 |     11.77 | 
|         5 |        37 |  3.18E-02 |  0.936199 |  0.955421 |     13.92 |     12.16 |  0.678428 |  0.233579 |  9.10E-03 |     11.87 | 
|         5 |        74 |  3.16E-02 |  0.918068 |  0.955421 |     13.95 |     12.19 |  0.294567 |  0.093084 |  9.06E-03 |     12.15 | 
|         5 |       111 |  3.06E-02 |  0.931770 |  0.955421 |     13.96 |     12.16 |  0.193140 |  0.070841 |  9.02E-03 |     12.44 | 
|         5 |       148 |  3.07E-02 |  0.919618 |  0.955421 |     13.97 |     12.14 |  0.288754 |  0.229536 |  8.98E-03 |     12.73 | 
|         5 |       185 |  2.99E-02 |  0.923372 |  0.955421 |     13.97 |     12.14 |  0.236590 |  0.115596 |  8.94E-03 |     13.02 | 
|         5 |       222 |  3.05E-02 |  0.933214 |  0.955421 |     13.96 |     12.15 |  0.321448 |  0.274293 |  8.90E-03 |     13.32 | 
|         5 |       259 |  3.06E-02 |  0.913742 |  0.955421 |     13.97 |     12.17 |  0.780471 |  0.533696 |  8.86E-03 |     13.61 | 
|         5 |       296 |  3.12E-02 |  0.912775 |  0.955421 |     13.97 |     12.17 |  1.260757 |  0.175650 |  8.82E-03 |     13.89 | 
|         5 |       333 |  3.12E-02 |  0.919337 |  0.955421 |     13.97 |     12.17 |  0.273278 |  0.166574 |  8.77E-03 |     14.18 | 
|         5 |       370 |  3.09E-02 |  0.927566 |  0.955421 |     13.96 |     12.17 |  0.320282 |  0.080366 |  8.73E-03 |     14.47 | 
|         5 |       407 |  3.13E-02 |  0.921365 |  0.955421 |     13.97 |     12.17 |  0.157070 |  0.079047 |  8.68E-03 |     14.77 | 
|         6 |        37 |  2.85E-02 |  0.898969 |  0.955421 |     13.97 |     12.11 |  0.223412 |  0.082003 |  8.64E-03 |     14.86 | 
|         6 |        74 |  2.98E-02 |  0.942459 |  0.955421 |     13.96 |     12.12 |  0.190541 |  0.103288 |  8.59E-03 |     15.15 | 
|         6 |       111 |  2.88E-02 |  0.921854 |  0.955421 |     13.95 |     12.10 |  0.122864 |  0.033867 |  8.54E-03 |     15.44 | 
|         6 |       148 |  2.89E-02 |  0.902863 |  0.955421 |     13.96 |     12.10 |  0.206962 |  0.105028 |  8.50E-03 |     15.74 | 
|         6 |       185 |  2.86E-02 |  0.926872 |  0.955421 |     13.97 |     12.10 |  0.297709 |  0.153909 |  8.45E-03 |     16.03 | 
|         6 |       222 |  2.86E-02 |  0.906871 |  0.955421 |     13.97 |     12.09 |  0.171822 |  0.115025 |  8.40E-03 |     16.32 | 
|         6 |       259 |  2.81E-02 |  0.911521 |  0.955421 |     13.98 |     12.08 |  0.268752 |  0.078358 |  8.35E-03 |     16.62 | 
|         6 |       296 |  2.82E-02 |  0.913095 |  0.955421 |     13.97 |     12.07 |  0.086584 |  0.036407 |  8.30E-03 |     16.91 | 
|         6 |       333 |  2.82E-02 |  0.912108 |  0.955421 |     13.97 |     12.07 |  0.262713 |  0.224202 |  8.25E-03 |     17.20 | 
|         6 |       370 |  2.80E-02 |  0.929346 |  0.955421 |     13.96 |     12.07 |  0.372561 |  0.064926 |  8.20E-03 |     17.49 | 
|         6 |       407 |  2.80E-02 |  0.926368 |  0.955421 |     13.97 |     12.07 |  0.701376 |  0.089686 |  8.15E-03 |     17.79 | 
|         7 |        37 |  2.65E-02 |  0.906282 |  0.955421 |     13.97 |     12.03 |  0.189244 |  0.096766 |  8.09E-03 |     17.88 | 
|         7 |        74 |  2.72E-02 |  0.907007 |  0.955421 |     13.97 |     12.01 |  0.203034 |  0.083801 |  8.04E-03 |     18.18 | 
|         7 |       111 |  2.66E-02 |  0.914188 |  0.955421 |     13.95 |     12.03 |  0.122818 |  0.105444 |  7.99E-03 |     18.47 | 
|         7 |       148 |  2.65E-02 |  0.927376 |  0.955421 |     13.94 |     12.03 |  0.243281 |  0.141299 |  7.93E-03 |     18.76 | 
|         7 |       185 |  2.63E-02 |  0.891386 |  0.955421 |     13.94 |     12.03 |  0.165743 |  0.124514 |  7.88E-03 |     19.06 | 
|         7 |       222 |  2.67E-02 |  0.941504 |  0.955421 |     13.94 |     12.05 |  0.122760 |  0.067950 |  7.82E-03 |     19.35 | 
|         7 |       259 |  2.91E-02 |  0.942337 |  0.955421 |     13.95 |     12.09 |  0.232482 |  0.076655 |  7.77E-03 |     19.65 | 
|         7 |       296 |  2.89E-02 |  0.920605 |  0.955421 |     13.94 |     12.08 |  0.158379 |  0.080397 |  7.71E-03 |     19.93 | 
|         7 |       333 |  2.84E-02 |  0.910346 |  0.955421 |     13.94 |     12.07 |  0.147851 |  0.062282 |  7.66E-03 |     20.22 | 
|         7 |       370 |  2.81E-02 |  0.912631 |  0.955421 |     13.92 |     12.06 |  0.096572 |  0.054074 |  7.60E-03 |     20.50 | 
|         7 |       407 |  2.79E-02 |  0.896283 |  0.955421 |     13.92 |     12.06 |  0.152909 |  0.074755 |  7.54E-03 |     20.79 | 
|         8 |        37 |  2.57E-02 |  0.880230 |  0.955421 |     13.84 |     12.05 |  0.111940 |  0.061275 |  7.49E-03 |     20.89 | 
|         8 |        74 |  2.51E-02 |  0.911571 |  0.955421 |     13.88 |     12.03 |  0.157365 |  0.057699 |  7.43E-03 |     21.18 | 
|         8 |       111 |  2.47E-02 |  0.910435 |  0.955421 |     13.86 |     12.01 |  0.157044 |  0.068280 |  7.37E-03 |     21.46 | 
|         8 |       148 |  2.46E-02 |  0.909976 |  0.955421 |     13.86 |     12.00 |  0.097747 |  0.067886 |  7.31E-03 |     21.75 | 
