*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 11:06:01 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.08E+00 |  0.934019 |  0.934019 |     10.08 |     10.32 |  0.050854 |  0.226905 |  1.00E-02 |      0.08 | 
|         1 |        74 |  1.02E+00 |  0.940372 |  0.940372 |     10.07 |     10.28 |  0.063601 |  0.300160 |  1.00E-02 |      0.33 | 
|         1 |       111 |  9.88E-01 |  0.936940 |  0.940372 |     10.10 |     10.35 |  0.069281 |  0.341606 |  1.00E-02 |      0.57 | 
|         1 |       148 |  1.01E+00 |  0.935202 |  0.940372 |     10.31 |     10.52 |  0.059157 |  0.258274 |  9.99E-03 |      0.83 | 
|         1 |       185 |  9.75E-01 |  0.939235 |  0.940372 |     10.55 |     10.69 |  0.235139 |  0.236303 |  9.99E-03 |      1.11 | 
|         1 |       222 |  9.08E-01 |  0.941823 |  0.941823 |     10.97 |     11.00 |  0.398838 |  0.325676 |  9.98E-03 |      1.39 | 
|         1 |       259 |  8.11E-01 |  0.931317 |  0.941823 |     11.33 |     11.23 |  0.316174 |  0.166338 |  9.98E-03 |      1.69 | 
|         1 |       296 |  7.33E-01 |  0.921634 |  0.941823 |     11.62 |     11.36 |  0.360885 |  0.078887 |  9.97E-03 |      1.97 | 
|         1 |       333 |  6.69E-01 |  0.930431 |  0.941823 |     11.86 |     11.45 |  0.387216 |  0.201589 |  9.96E-03 |      2.27 | 
|         1 |       370 |  6.18E-01 |  0.928130 |  0.941823 |     12.05 |     11.52 |  0.221485 |  0.173663 |  9.95E-03 |      2.56 | 
|         1 |       407 |  5.76E-01 |  0.925684 |  0.941823 |     12.22 |     11.59 |  0.215762 |  0.143758 |  9.94E-03 |      2.85 | 
|         2 |        37 |  1.56E-01 |  0.924054 |  0.941823 |     13.62 |     12.03 |  0.428482 |  0.325752 |  9.93E-03 |      2.94 | 
