*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:57:09 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.79E-01 |  0.936053 |  0.936053 |      9.95 |      9.92 |  0.091037 |  0.320197 |  1.00E-02 |      0.08 | 
|         1 |        74 |  1.01E+00 |  0.936117 |  0.936117 |      9.96 |      9.93 |  0.066311 |  0.227975 |  1.00E-02 |      0.33 | 
|         1 |       111 |  1.00E+00 |  0.936856 |  0.936856 |     10.01 |      9.99 |  0.088092 |  0.299173 |  1.00E-02 |      0.57 | 
|         1 |       148 |  9.55E-01 |  0.935739 |  0.936856 |     10.33 |     10.20 |  0.503834 |  0.282135 |  9.99E-03 |      0.83 | 
|         1 |       185 |  8.44E-01 |  0.937132 |  0.937132 |     10.68 |     10.44 |  0.333382 |  0.134264 |  9.99E-03 |      1.10 | 
|         1 |       222 |  7.55E-01 |  0.923570 |  0.937132 |     10.90 |     10.58 |  0.904290 |  0.197060 |  9.98E-03 |      1.36 | 
|         1 |       259 |  6.80E-01 |  0.928591 |  0.937132 |     11.06 |     10.68 |  0.948599 |  0.403730 |  9.98E-03 |      1.63 | 
|         1 |       296 |  6.24E-01 |  0.927385 |  0.937132 |     11.22 |     10.79 |  0.332327 |  0.063321 |  9.97E-03 |      1.89 | 
|         1 |       333 |  5.76E-01 |  0.911973 |  0.937132 |     11.33 |     10.83 |  0.420119 |  0.240214 |  9.96E-03 |      2.16 | 
|         1 |       370 |  5.37E-01 |  0.923234 |  0.937132 |     11.46 |     10.90 |  0.352171 |  0.115634 |  9.95E-03 |      2.45 | 
|         1 |       407 |  5.18E-01 |  0.958029 |  0.958029 |     11.57 |     11.01 |  5.601516 |  2.673546 |  9.94E-03 |      2.73 | 
|         2 |        37 |  2.38E-01 |  0.924515 |  0.958029 |     13.70 |     12.97 |  0.317002 |  0.213076 |  9.93E-03 |      2.82 | 
|         2 |        74 |  2.06E-01 |  0.901872 |  0.958029 |     13.85 |     12.91 |  0.370203 |  0.269436 |  9.92E-03 |      3.12 | 
|         2 |       111 |  1.84E-01 |  0.883445 |  0.958029 |     13.95 |     12.89 |  0.114091 |  0.138480 |  9.91E-03 |      3.41 | 
|         2 |       148 |  1.76E-01 |  0.903055 |  0.958029 |     13.98 |     12.82 |  0.423853 |  0.164883 |  9.90E-03 |      3.70 | 
|         2 |       185 |  1.75E-01 |  0.913030 |  0.958029 |     14.02 |     12.84 |  0.125646 |  0.135682 |  9.88E-03 |      3.99 | 
|         2 |       222 |  1.68E-01 |  0.878038 |  0.958029 |     14.03 |     12.83 |  0.237237 |  0.159896 |  9.87E-03 |      4.28 | 
|         2 |       259 |  1.64E-01 |  0.884210 |  0.958029 |     14.04 |     12.80 |  0.111759 |  0.042483 |  9.85E-03 |      4.58 | 
|         2 |       296 |  1.59E-01 |  0.878578 |  0.958029 |     14.05 |     12.75 |  0.228150 |  0.157522 |  9.84E-03 |      4.87 | 
|         2 |       333 |  1.55E-01 |  0.899989 |  0.958029 |     14.05 |     12.71 |  0.142001 |  0.137994 |  9.82E-03 |      5.16 | 
|         2 |       370 |  1.52E-01 |  0.899591 |  0.958029 |     14.06 |     12.66 |  0.376182 |  0.142882 |  9.80E-03 |      5.45 | 
|         2 |       407 |  1.50E-01 |  0.885177 |  0.958029 |     14.05 |     12.64 |  0.221953 |  0.197546 |  9.78E-03 |      5.74 | 
|         3 |        37 |  1.20E-01 |  0.869789 |  0.958029 |     14.08 |     12.27 |  0.250639 |  0.165774 |  9.76E-03 |      5.84 | 
|         3 |        74 |  1.18E-01 |  0.876162 |  0.958029 |     14.07 |     12.36 |  0.368041 |  0.090965 |  9.74E-03 |      6.16 | 
|         3 |       111 |  1.13E-01 |  0.905911 |  0.958029 |     14.04 |     12.33 |  0.188420 |  0.100810 |  9.72E-03 |      6.45 | 
|         3 |       148 |  1.13E-01 |  0.924765 |  0.958029 |     13.96 |     12.43 |  0.218886 |  0.151140 |  9.69E-03 |      6.75 | 
|         3 |       185 |  1.04E-01 |  0.906719 |  0.958029 |     13.94 |     12.44 |  0.317254 |  0.291557 |  9.67E-03 |      7.04 | 
|         3 |       222 |  9.60E-02 |  0.919878 |  0.958029 |     13.96 |     12.46 |  0.321754 |  0.333812 |  9.65E-03 |      7.33 | 
|         3 |       259 |  9.05E-02 |  0.930853 |  0.958029 |     13.98 |     12.46 |  0.356312 |  0.282996 |  9.62E-03 |      7.64 | 
|         3 |       296 |  8.46E-02 |  0.927230 |  0.958029 |     14.00 |     12.46 |  0.303174 |  0.227166 |  9.59E-03 |      7.94 | 
|         3 |       333 |  7.94E-02 |  0.936678 |  0.958029 |     14.02 |     12.47 |  0.281115 |  0.200457 |  9.57E-03 |      8.22 | 
|         3 |       370 |  7.69E-02 |  0.950753 |  0.958029 |     14.02 |     12.47 |  1.128044 |  0.640055 |  9.54E-03 |      8.51 | 
|         3 |       407 |  7.53E-02 |  0.928044 |  0.958029 |     14.02 |     12.51 |  0.266961 |  0.193295 |  9.51E-03 |      8.80 | 
|         4 |        37 |  4.16E-02 |  0.939209 |  0.958029 |     14.27 |     12.54 |  0.412502 |  0.295843 |  9.48E-03 |      8.89 | 
|         4 |        74 |  3.85E-02 |  0.930733 |  0.958029 |     14.15 |     12.47 |  0.219308 |  0.113160 |  9.45E-03 |      9.18 | 
|         4 |       111 |  4.15E-02 |  0.933636 |  0.958029 |     14.16 |     12.45 |  0.121437 |  0.067601 |  9.42E-03 |      9.47 | 
|         4 |       148 |  4.04E-02 |  0.929292 |  0.958029 |     14.09 |     12.39 |  0.728467 |  0.352638 |  9.39E-03 |      9.76 | 
|         4 |       185 |  4.10E-02 |  0.919902 |  0.958029 |     13.99 |     12.35 |  0.157934 |  0.153607 |  9.35E-03 |     10.04 | 
|         4 |       222 |  4.05E-02 |  0.922361 |  0.958029 |     14.00 |     12.36 |  0.974839 |  0.738656 |  9.32E-03 |     10.32 | 
|         4 |       259 |  4.01E-02 |  0.933742 |  0.958029 |     14.02 |     12.36 |  0.239439 |  0.172411 |  9.29E-03 |     10.61 | 
|         4 |       296 |  3.92E-02 |  0.944893 |  0.958029 |     14.04 |     12.34 |  0.751083 |  0.280155 |  9.25E-03 |     10.90 | 
|         4 |       333 |  3.86E-02 |  0.930979 |  0.958029 |     14.02 |     12.31 |  0.148956 |  0.081919 |  9.21E-03 |     11.19 | 
|         4 |       370 |  3.88E-02 |  0.922330 |  0.958029 |     14.01 |     12.32 |  0.447629 |  0.224286 |  9.18E-03 |     11.48 | 
|         4 |       407 |  3.95E-02 |  0.927713 |  0.958029 |     14.01 |     12.33 |  0.493255 |  0.399805 |  9.14E-03 |     11.76 | 
|         5 |        37 |  3.28E-02 |  0.928633 |  0.958029 |     13.92 |     12.05 |  0.281929 |  0.214059 |  9.10E-03 |     11.85 | 
|         5 |        74 |  3.22E-02 |  0.933502 |  0.958029 |     13.89 |     12.04 |  0.070171 |  0.065072 |  9.06E-03 |     12.14 | 
|         5 |       111 |  3.73E-02 |  0.927507 |  0.958029 |     13.87 |     12.14 |  0.356032 |  0.168789 |  9.02E-03 |     12.43 | 
|         5 |       148 |  3.71E-02 |  0.923975 |  0.958029 |     13.87 |     12.15 |  0.112890 |  0.066814 |  8.98E-03 |     12.71 | 
|         5 |       185 |  3.73E-02 |  0.935129 |  0.958029 |     13.84 |     12.13 |  0.207095 |  0.113100 |  8.94E-03 |     13.00 | 
|         5 |       222 |  3.59E-02 |  0.932846 |  0.958029 |     13.88 |     12.11 |  0.169442 |  0.058301 |  8.90E-03 |     13.29 | 
|         5 |       259 |  3.52E-02 |  0.931026 |  0.958029 |     13.88 |     12.09 |  0.131482 |  0.105717 |  8.86E-03 |     13.58 | 
|         5 |       296 |  3.44E-02 |  0.933641 |  0.958029 |     13.88 |     12.08 |  0.120214 |  0.059146 |  8.82E-03 |     13.87 | 
|         5 |       333 |  3.38E-02 |  0.928709 |  0.958029 |     13.90 |     12.06 |  0.065087 |  0.042341 |  8.77E-03 |     14.17 | 
|         5 |       370 |  3.33E-02 |  0.928021 |  0.958029 |     13.91 |     12.06 |  0.225834 |  0.175762 |  8.73E-03 |     14.46 | 
|         5 |       407 |  3.35E-02 |  0.930325 |  0.958029 |     13.90 |     12.07 |  0.253006 |  0.121458 |  8.68E-03 |     14.75 | 
|         6 |        37 |  3.53E-02 |  0.921047 |  0.958029 |     14.03 |     12.14 |  0.373328 |  0.206538 |  8.64E-03 |     14.85 | 
|         6 |        74 |  3.28E-02 |  0.929372 |  0.958029 |     13.93 |     12.08 |  0.158236 |  0.093643 |  8.59E-03 |     15.15 | 
|         6 |       111 |  3.24E-02 |  0.925910 |  0.958029 |     13.97 |     12.07 |  0.087256 |  0.051137 |  8.54E-03 |     15.44 | 
|         6 |       148 |  3.14E-02 |  0.925613 |  0.958029 |     13.93 |     12.01 |  0.138217 |  0.093928 |  8.50E-03 |     15.73 | 
|         6 |       185 |  3.16E-02 |  0.926263 |  0.958029 |     13.88 |     12.02 |  0.369180 |  0.073813 |  8.45E-03 |     16.02 | 
|         6 |       222 |  3.14E-02 |  0.922046 |  0.958029 |     13.89 |     12.01 |  0.216327 |  0.203437 |  8.40E-03 |     16.31 | 
|         6 |       259 |  3.12E-02 |  0.933031 |  0.958029 |     13.92 |     12.00 |  0.231664 |  0.070889 |  8.35E-03 |     16.61 | 
|         6 |       296 |  3.05E-02 |  0.925533 |  0.958029 |     13.91 |     11.99 |  0.067474 |  0.045725 |  8.30E-03 |     16.89 | 
|         6 |       333 |  3.05E-02 |  0.921356 |  0.958029 |     13.90 |     11.98 |  0.436380 |  0.145301 |  8.25E-03 |     17.18 | 
|         6 |       370 |  3.01E-02 |  0.928845 |  0.958029 |     13.91 |     11.96 |  0.125273 |  0.078510 |  8.20E-03 |     17.47 | 
|         6 |       407 |  3.01E-02 |  0.931510 |  0.958029 |     13.91 |     11.97 |  0.213749 |  0.093135 |  8.15E-03 |     17.76 | 
|         7 |        37 |  2.70E-02 |  0.930250 |  0.958029 |     13.92 |     11.92 |  0.088567 |  0.064851 |  8.09E-03 |     17.86 | 
|         7 |        74 |  2.82E-02 |  0.925944 |  0.958029 |     13.95 |     11.88 |  0.533033 |  0.179904 |  8.04E-03 |     18.15 | 
|         7 |       111 |  2.73E-02 |  0.929054 |  0.958029 |     13.96 |     11.89 |  0.335333 |  0.070244 |  7.99E-03 |     18.43 | 
|         7 |       148 |  2.76E-02 |  0.939872 |  0.958029 |     13.99 |     11.93 |  0.856402 |  0.834510 |  7.93E-03 |     18.72 | 
|         7 |       185 |  3.18E-02 |  0.927712 |  0.958029 |     14.00 |     12.06 |  0.112067 |  0.073132 |  7.88E-03 |     19.02 | 
|         7 |       222 |  3.20E-02 |  0.925442 |  0.958029 |     14.00 |     12.10 |  0.224901 |  0.062790 |  7.82E-03 |     19.30 | 
|         7 |       259 |  3.16E-02 |  0.933305 |  0.958029 |     14.00 |     12.11 |  0.168241 |  0.138610 |  7.77E-03 |     19.60 | 
|         7 |       296 |  3.11E-02 |  0.931971 |  0.958029 |     14.00 |     12.12 |  0.204319 |  0.069444 |  7.71E-03 |     19.89 | 
|         7 |       333 |  3.09E-02 |  0.933605 |  0.958029 |     14.00 |     12.13 |  0.073988 |  0.049793 |  7.66E-03 |     20.19 | 
|         7 |       370 |  3.08E-02 |  0.926030 |  0.958029 |     14.01 |     12.12 |  0.086198 |  0.046265 |  7.60E-03 |     20.48 | 
|         7 |       407 |  3.05E-02 |  0.928585 |  0.958029 |     14.00 |     12.12 |  0.096067 |  0.103436 |  7.54E-03 |     20.78 | 
|         8 |        37 |  2.73E-02 |  0.920529 |  0.958029 |     14.00 |     12.03 |  0.125977 |  0.054873 |  7.49E-03 |     20.88 | 
|         8 |        74 |  2.70E-02 |  0.922162 |  0.958029 |     13.99 |     12.03 |  0.064561 |  0.048479 |  7.43E-03 |     21.17 | 
|         8 |       111 |  2.63E-02 |  0.925392 |  0.958029 |     14.00 |     12.01 |  0.119663 |  0.044350 |  7.37E-03 |     21.46 | 
|         8 |       148 |  2.68E-02 |  0.939736 |  0.958029 |     13.98 |     12.00 |  0.106382 |  0.059172 |  7.31E-03 |     21.75 | 
|         8 |       185 |  2.70E-02 |  0.927665 |  0.958029 |     13.99 |     12.02 |  0.107105 |  0.063127 |  7.25E-03 |     22.04 | 
|         8 |       222 |  2.76E-02 |  0.931554 |  0.958029 |     13.98 |     12.02 |  0.168808 |  0.106129 |  7.19E-03 |     22.33 | 
|         8 |       259 |  2.76E-02 |  0.916825 |  0.958029 |     13.98 |     12.02 |  0.082042 |  0.069239 |  7.13E-03 |     22.63 | 
|         8 |       296 |  2.73E-02 |  0.925417 |  0.958029 |     13.97 |     12.02 |  0.134731 |  0.109012 |  7.07E-03 |     22.93 | 
|         8 |       333 |  2.72E-02 |  0.916411 |  0.958029 |     13.97 |     12.01 |  0.144984 |  0.091896 |  7.01E-03 |     23.22 | 
|         8 |       370 |  2.73E-02 |  0.930396 |  0.958029 |     13.96 |     12.03 |  0.116384 |  0.071319 |  6.95E-03 |     23.52 | 
|         8 |       407 |  2.70E-02 |  0.920035 |  0.958029 |     13.96 |     12.03 |  0.130293 |  0.081296 |  6.89E-03 |     23.81 | 
|         9 |        37 |  2.70E-02 |  0.923170 |  0.958029 |     13.95 |     11.92 |  0.101129 |  0.070450 |  6.83E-03 |     23.91 | 
|         9 |        74 |  2.67E-02 |  0.914106 |  0.958029 |     13.93 |     11.91 |  0.095533 |  0.044622 |  6.77E-03 |     24.21 | 
|         9 |       111 |  2.65E-02 |  0.922036 |  0.958029 |     13.97 |     11.95 |  0.219946 |  0.144291 |  6.71E-03 |     24.50 | 
