*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 18:52:51 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.86E-01 |  0.879828 |  0.879828 |     11.80 |     11.95 |  0.150054 |  0.282815 |  1.00E-02 |      0.13 | 
|         1 |       148 |  5.73E-01 |  0.881455 |  0.881455 |     12.43 |     12.37 |  0.196990 |  0.520060 |  1.00E-02 |      0.58 | 
|         1 |       222 |  4.50E-01 |  0.901961 |  0.901961 |     12.92 |     12.59 |  0.051116 |  0.111273 |  1.00E-02 |      1.00 | 
|         1 |       296 |  3.90E-01 |  0.898002 |  0.901961 |     13.17 |     12.70 |  0.128863 |  0.113988 |  9.99E-03 |      1.43 | 
|         1 |       370 |  3.32E-01 |  0.896770 |  0.901961 |     13.38 |     12.84 |  0.063197 |  0.113102 |  9.99E-03 |      1.85 | 
|         1 |       444 |  2.91E-01 |  0.902113 |  0.902113 |     13.53 |     12.89 |  0.118733 |  0.145937 |  9.98E-03 |      2.28 | 
|         1 |       518 |  2.59E-01 |  0.907527 |  0.907527 |     13.69 |     12.95 |  0.217906 |  0.251624 |  9.98E-03 |      2.72 | 
|         1 |       592 |  2.36E-01 |  0.905501 |  0.907527 |     13.81 |     12.97 |  0.174464 |  0.195056 |  9.97E-03 |      3.16 | 
|         1 |       666 |  2.17E-01 |  0.901989 |  0.907527 |     13.92 |     13.01 |  0.250112 |  0.349518 |  9.96E-03 |      3.61 | 
|         1 |       740 |  2.04E-01 |  0.896352 |  0.907527 |     13.96 |     13.02 |  0.177175 |  0.335944 |  9.96E-03 |      4.05 | 
|         1 |       814 |  1.91E-01 |  0.902699 |  0.907527 |     14.05 |     13.05 |  0.122773 |  0.128995 |  9.95E-03 |      4.49 | 
|         1 |       823 |  1.91E-01 |  0.899683 |  0.907527 |     14.05 |     13.05 |  0.789834 |  0.635827 |  9.94E-03 |      4.82 | 
|         2 |        74 |  7.59E-02 |  0.870120 |  0.907527 |     14.65 |     13.28 |  0.549422 |  0.817172 |  9.93E-03 |      4.96 | 
|         2 |       148 |  9.65E-02 |  0.884105 |  0.907527 |     14.91 |     13.45 |  0.097678 |  0.093229 |  9.92E-03 |      5.41 | 
|         2 |       222 |  8.23E-02 |  0.892066 |  0.907527 |     14.84 |     13.41 |  0.145209 |  0.125866 |  9.91E-03 |      5.86 | 
|         2 |       296 |  7.83E-02 |  0.890774 |  0.907527 |     14.78 |     13.34 |  0.213749 |  0.230724 |  9.90E-03 |      6.31 | 
|         2 |       370 |  7.50E-02 |  0.879518 |  0.907527 |     14.68 |     13.25 |  0.099598 |  0.139789 |  9.88E-03 |      6.75 | 
|         2 |       444 |  7.03E-02 |  0.885355 |  0.907527 |     14.63 |     13.17 |  0.136173 |  0.130961 |  9.87E-03 |      7.21 | 
|         2 |       518 |  6.55E-02 |  0.900317 |  0.907527 |     14.58 |     13.11 |  0.162282 |  0.152517 |  9.85E-03 |      7.65 | 
|         2 |       592 |  6.14E-02 |  0.899819 |  0.907527 |     14.52 |     13.05 |  0.180586 |  0.148892 |  9.84E-03 |      8.09 | 
|         2 |       666 |  5.80E-02 |  0.893211 |  0.907527 |     14.49 |     13.01 |  0.241661 |  0.203205 |  9.82E-03 |      8.54 | 
|         2 |       740 |  5.55E-02 |  0.899309 |  0.907527 |     14.44 |     12.96 |  0.128066 |  0.159314 |  9.80E-03 |      8.98 | 
|         2 |       814 |  5.41E-02 |  0.893527 |  0.907527 |     14.40 |     12.93 |  0.169188 |  0.180255 |  9.78E-03 |      9.42 | 
|         2 |       823 |  5.38E-02 |  0.879273 |  0.907527 |     14.39 |     12.91 |  0.196611 |  0.163043 |  9.78E-03 |      9.74 | 
|         3 |        74 |  2.56E-02 |  0.879768 |  0.907527 |     13.61 |     12.31 |  0.155676 |  0.186035 |  9.76E-03 |      9.88 | 
|         3 |       148 |  3.42E-02 |  0.895357 |  0.907527 |     13.79 |     12.55 |  0.056599 |  0.065690 |  9.74E-03 |     10.32 | 
|         3 |       222 |  3.46E-02 |  0.885926 |  0.907527 |     13.77 |     12.53 |  0.108092 |  0.078937 |  9.72E-03 |     10.76 | 
|         3 |       296 |  5.16E-02 |  0.907341 |  0.907527 |     13.79 |     12.64 |  0.118643 |  0.148154 |  9.69E-03 |     11.20 | 
|         3 |       370 |  4.96E-02 |  0.873580 |  0.907527 |     13.76 |     12.63 |  0.168626 |  0.187986 |  9.67E-03 |     11.61 | 
|         3 |       444 |  4.62E-02 |  0.872021 |  0.907527 |     13.76 |     12.57 |  0.098592 |  0.104858 |  9.65E-03 |     12.04 | 
|         3 |       518 |  4.35E-02 |  0.853077 |  0.907527 |     13.79 |     12.56 |  0.123553 |  0.119927 |  9.62E-03 |     12.47 | 
|         3 |       592 |  4.26E-02 |  0.892066 |  0.907527 |     13.81 |     12.56 |  0.106708 |  0.069224 |  9.60E-03 |     12.90 | 
|         3 |       666 |  4.84E-02 |  0.906282 |  0.907527 |     13.85 |     12.62 |  0.114947 |  0.089324 |  9.57E-03 |     13.33 | 
