*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 16:24:55 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.09E-01 |  0.927598 |  0.927598 |     11.70 |     11.53 |  0.878804 |  1.154027 |  9.99E-03 |      0.83 | 
|         1 |       286 |  4.42E-01 |  0.934931 |  0.934931 |     12.16 |     11.93 |  1.504607 |  1.829874 |  9.97E-03 |      5.15 | 
|         1 |       429 |  4.38E-01 |  0.938374 |  0.938374 |     12.51 |     12.18 |  0.389458 |  0.407749 |  9.93E-03 |      9.55 | 
|         1 |       572 |  4.54E-01 |  0.938721 |  0.938721 |     13.04 |     12.61 |  0.780465 |  0.799640 |  9.88E-03 |     14.22 | 
|         1 |       715 |  4.40E-01 |  0.938016 |  0.938721 |     13.14 |     12.70 |  0.730121 |  0.539109 |  9.82E-03 |     18.81 | 
|         1 |       858 |  4.34E-01 |  0.935578 |  0.938721 |     13.18 |     12.72 |  5.707157 |  0.887726 |  9.74E-03 |     23.50 | 
|         1 |      1001 |  4.19E-01 |  0.939957 |  0.939957 |     13.13 |     12.71 |  1.395378 |  1.187891 |  9.65E-03 |     27.87 | 
|         1 |      1144 |  4.06E-01 |  0.937718 |  0.939957 |     13.10 |     12.68 |  0.865708 |  0.674754 |  9.54E-03 |     32.73 | 
|         1 |      1287 |  4.04E-01 |  0.939753 |  0.939957 |     13.06 |     12.66 |  1.411773 |  0.882718 |  9.42E-03 |     37.25 | 
|         1 |      1430 |  4.00E-01 |  0.937310 |  0.939957 |     12.99 |     12.62 |  2.499141 |  1.126140 |  9.29E-03 |     41.84 | 
|         1 |      1573 |  3.89E-01 |  0.935953 |  0.939957 |     12.98 |     12.62 |  1.144650 |  1.008472 |  9.15E-03 |     46.31 | 
|         1 |      1579 |  3.89E-01 |  0.939301 |  0.939957 |     12.98 |     12.62 |  2.529180 |  1.736183 |  9.14E-03 |     49.96 | 
|         2 |       143 |  2.94E-01 |  0.939085 |  0.939957 |     13.31 |     13.21 |  3.423709 |  1.242786 |  8.98E-03 |     50.81 | 
|         2 |       286 |  3.27E-01 |  0.943375 |  0.943375 |     13.38 |     13.36 |  1.333132 |  1.340487 |  8.82E-03 |     55.60 | 
