*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 16:04:47 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.09E-01 |  0.926774 |  0.926774 |     11.58 |     11.49 |  0.373066 |  0.549754 |  9.99E-03 |      0.81 | 
|         1 |       286 |  4.98E-01 |  0.933918 |  0.933918 |     11.87 |     11.77 |  3.380585 |  0.998895 |  9.97E-03 |      5.13 | 
|         1 |       429 |  4.64E-01 |  0.937327 |  0.937327 |     12.20 |     11.96 |  9.214997 |  3.511946 |  9.93E-03 |      9.62 | 
|         1 |       572 |  4.47E-01 |  0.944488 |  0.944488 |     12.41 |     12.09 |  1.160298 |  1.729563 |  9.88E-03 |     14.05 | 
|         1 |       715 |  4.22E-01 |  0.938022 |  0.944488 |     12.56 |     12.21 |  1.704679 |  1.253690 |  9.82E-03 |     18.46 | 
|         1 |       858 |  4.50E-01 |  0.941154 |  0.944488 |     12.67 |     12.35 |  0.900906 |  0.634191 |  9.74E-03 |     23.13 | 
|         1 |      1001 |  4.32E-01 |  0.945068 |  0.945068 |     12.72 |     12.38 |  1.087239 |  1.063188 |  9.65E-03 |     27.64 | 
|         1 |      1144 |  4.15E-01 |  0.936529 |  0.945068 |     12.69 |     12.35 |  2.041516 |  1.014820 |  9.54E-03 |     32.12 | 
|         1 |      1287 |  4.20E-01 |  0.949743 |  0.949743 |     12.67 |     12.37 |  2.025393 |  1.985704 |  9.42E-03 |     36.67 | 
|         1 |      1430 |  4.10E-01 |  0.943135 |  0.949743 |     12.65 |     12.38 |  0.519741 |  0.363754 |  9.29E-03 |     41.12 | 
|         1 |      1573 |  3.91E-01 |  0.938738 |  0.949743 |     12.60 |     12.35 |  1.438208 |  1.004194 |  9.15E-03 |     45.64 | 
|         1 |      1579 |  3.90E-01 |  0.943688 |  0.949743 |     12.59 |     12.35 |  0.685263 |  0.558872 |  9.14E-03 |     49.30 | 
|         2 |       143 |  2.81E-01 |  0.945648 |  0.949743 |     11.85 |     11.90 |  3.744627 |  3.424723 |  8.98E-03 |     50.11 | 
|         2 |       286 |  3.54E-01 |  0.940835 |  0.949743 |     12.08 |     12.10 |  1.910315 |  1.303652 |  8.82E-03 |     54.83 | 
|         2 |       429 |  3.35E-01 |  0.936006 |  0.949743 |     12.70 |     12.51 |  0.808335 |  1.566121 |  8.64E-03 |     59.46 | 
|         2 |       572 |  3.65E-01 |  0.947729 |  0.949743 |     12.86 |     12.52 |  0.916246 |  0.522667 |  8.45E-03 |     64.27 | 
|         2 |       715 |  3.57E-01 |  0.943584 |  0.949743 |     12.72 |     12.40 |  0.542414 |  0.401380 |  8.25E-03 |     68.94 | 
|         2 |       858 |  3.49E-01 |  0.946608 |  0.949743 |     12.63 |     12.37 |  4.267293 |  2.836458 |  8.05E-03 |     73.53 | 
|         2 |      1001 |  3.31E-01 |  0.948127 |  0.949743 |     12.53 |     12.30 |  0.771776 |  2.475455 |  7.83E-03 |     78.10 | 
|         2 |      1144 |  3.21E-01 |  0.947115 |  0.949743 |     12.52 |     12.32 | 30.004864 |  2.103556 |  7.61E-03 |     82.58 | 
|         2 |      1287 |  3.13E-01 |  0.951117 |  0.951117 |     12.50 |     12.31 |  0.838593 |  0.587654 |  7.38E-03 |     87.43 | 
|         2 |      1430 |  3.14E-01 |  0.944693 |  0.951117 |     12.47 |     12.33 |  0.645162 |  0.961664 |  7.14E-03 |     92.24 | 
|         2 |      1573 |  3.05E-01 |  0.950017 |  0.951117 |     12.39 |     12.25 |  0.651132 |  0.326434 |  6.90E-03 |     97.00 | 
|         2 |      1579 |  3.04E-01 |  0.947449 |  0.951117 |     12.38 |     12.24 |  2.337113 |  0.993476 |  6.89E-03 |    100.91 | 
|         3 |       143 |  3.04E-01 |  0.942298 |  0.951117 |     12.41 |     12.17 |  0.633357 |  2.986170 |  6.65E-03 |    101.74 | 
|         3 |       286 |  2.93E-01 |  0.948067 |  0.951117 |     12.47 |     12.27 |  0.546182 |  0.299805 |  6.40E-03 |    106.84 | 
|         3 |       429 |  2.74E-01 |  0.947114 |  0.951117 |     12.47 |     12.34 |  0.907804 |  0.606465 |  6.14E-03 |    111.66 | 
|         3 |       572 |  2.53E-01 |  0.947630 |  0.951117 |     12.40 |     12.23 |  0.742824 |  0.795376 |  5.89E-03 |    116.32 | 
|         3 |       715 |  2.56E-01 |  0.950699 |  0.951117 |     12.25 |     12.03 |  0.547269 |  0.384065 |  5.63E-03 |    120.97 | 
|         3 |       858 |  2.70E-01 |  0.946934 |  0.951117 |     12.10 |     11.89 |  4.033234 |  2.724961 |  5.38E-03 |    125.74 | 
|         3 |      1001 |  2.74E-01 |  0.952290 |  0.952290 |     12.00 |     11.78 |  0.489778 |  0.329081 |  5.12E-03 |    130.31 | 
|         3 |      1144 |  2.67E-01 |  0.949377 |  0.952290 |     11.95 |     11.74 |  2.198343 |  0.738132 |  4.87E-03 |    135.33 | 
|         3 |      1287 |  2.60E-01 |  0.951268 |  0.952290 |     11.91 |     11.70 |  0.854424 |  1.859451 |  4.62E-03 |    139.88 | 
|         3 |      1430 |  2.57E-01 |  0.961411 |  0.961411 |     11.88 |     11.64 |  1.611347 |  1.797186 |  4.37E-03 |    144.70 | 
|         3 |      1573 |  2.58E-01 |  0.953118 |  0.961411 |     11.87 |     11.61 |  6.520442 |  9.600815 |  4.12E-03 |    149.56 | 
|         3 |      1579 |  2.58E-01 |  0.955474 |  0.961411 |     11.87 |     11.61 |  3.306926 |  2.725937 |  4.11E-03 |    153.72 | 
|         4 |       143 |  2.35E-01 |  0.948413 |  0.961411 |     11.55 |     10.87 |  9.673553 |  7.620543 |  3.87E-03 |    154.51 | 
|         4 |       286 |  2.02E-01 |  0.947393 |  0.961411 |     11.52 |     10.98 |  0.492960 |  0.276421 |  3.63E-03 |    159.31 | 
|         4 |       429 |  2.03E-01 |  0.952252 |  0.961411 |     11.56 |     11.03 |  0.439496 |  0.333660 |  3.40E-03 |    164.14 | 
|         4 |       572 |  2.11E-01 |  0.945865 |  0.961411 |     11.65 |     11.17 |  0.365073 |  0.308325 |  3.18E-03 |    169.36 | 
|         4 |       715 |  1.94E-01 |  0.952346 |  0.961411 |     11.66 |     11.17 |  0.807485 |  0.371632 |  2.97E-03 |    174.56 | 
|         4 |       858 |  1.89E-01 |  0.945051 |  0.961411 |     11.70 |     11.25 |  0.388658 |  0.446874 |  2.76E-03 |    179.22 | 
|         4 |      1001 |  1.89E-01 |  0.947298 |  0.961411 |     11.74 |     11.31 |  0.458719 |  0.374974 |  2.56E-03 |    185.49 | 
|         4 |      1144 |  1.87E-01 |  0.950343 |  0.961411 |     11.70 |     11.27 |  0.683711 |  0.300718 |  2.37E-03 |    191.06 | 
|         4 |      1287 |  1.94E-01 |  0.947424 |  0.961411 |     11.67 |     11.22 |  0.424827 |  1.324936 |  2.19E-03 |    196.79 | 
|         4 |      1430 |  2.16E-01 |  0.948092 |  0.961411 |     11.66 |     11.20 |  2.719856 |  2.978982 |  2.02E-03 |    201.37 | 
|         4 |      1573 |  2.32E-01 |  0.950598 |  0.961411 |     11.65 |     11.18 |  0.859899 |  0.602890 |  1.87E-03 |    206.01 | 
|         4 |      1579 |  2.31E-01 |  0.951480 |  0.961411 |     11.65 |     11.18 |  0.608128 |  0.302017 |  1.86E-03 |    209.66 | 
|         5 |       143 |  2.97E-01 |  0.950978 |  0.961411 |     12.06 |     11.43 |  0.468118 |  0.284657 |  1.72E-03 |    210.47 | 
|         5 |       286 |  3.13E-01 |  0.951223 |  0.961411 |     12.13 |     11.50 |  0.423736 |  0.233747 |  1.58E-03 |    215.23 | 
|         5 |       429 |  2.78E-01 |  0.950985 |  0.961411 |     12.11 |     11.46 |  1.334939 |  0.907777 |  1.46E-03 |    220.08 | 
|         5 |       572 |  2.60E-01 |  0.948901 |  0.961411 |     12.11 |     11.41 |  0.471388 |  0.340619 |  1.36E-03 |    224.88 | 
|         5 |       715 |  2.55E-01 |  0.948314 |  0.961411 |     12.13 |     11.47 |  1.590265 |  0.932132 |  1.26E-03 |    229.87 | 
|         5 |       858 |  2.44E-01 |  0.950362 |  0.961411 |     12.16 |     11.52 |  0.841090 |  0.996751 |  1.18E-03 |    234.70 | 
|         5 |      1001 |  2.33E-01 |  0.948355 |  0.961411 |     12.13 |     11.47 |  0.569983 |  0.397039 |  1.12E-03 |    239.50 | 
|         5 |      1144 |  2.40E-01 |  0.955045 |  0.961411 |     12.12 |     11.44 |  0.355637 |  0.165316 |  1.07E-03 |    244.50 | 
|         5 |      1287 |  2.41E-01 |  0.953065 |  0.961411 |     12.12 |     11.43 |  0.555671 |  0.382327 |  1.03E-03 |    249.53 | 
|         5 |      1430 |  2.32E-01 |  0.955134 |  0.961411 |     12.12 |     11.43 |  0.535295 |  0.314770 |  1.01E-03 |    254.76 | 
|         5 |      1573 |  2.22E-01 |  0.954068 |  0.961411 |     12.11 |     11.41 |  0.584768 |  0.236047 |  1.00E-03 |    259.90 | 
