*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 16:46:12 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  4.84E-01 |  0.934384 |  0.934384 |     11.51 |     11.29 |  0.908122 |  1.696549 |  9.99E-03 |      0.86 | 
|         1 |       286 |  4.86E-01 |  0.936404 |  0.936404 |     11.90 |     11.65 |  1.960987 |  2.955691 |  9.97E-03 |      5.24 | 
|         1 |       429 |  4.98E-01 |  0.940471 |  0.940471 |     12.29 |     12.10 |  1.810889 |  2.048587 |  9.93E-03 |      9.74 | 
|         1 |       572 |  4.54E-01 |  0.941626 |  0.941626 |     12.59 |     12.37 |  0.780655 |  0.696367 |  9.88E-03 |     14.21 | 
|         1 |       715 |  4.45E-01 |  0.939012 |  0.941626 |     12.79 |     12.52 |  1.331434 |  1.018086 |  9.82E-03 |     18.81 | 
|         1 |       858 |  4.14E-01 |  0.945036 |  0.945036 |     12.91 |     12.59 |  2.125029 |  1.628217 |  9.74E-03 |     23.54 | 
|         1 |      1001 |  4.33E-01 |  0.936933 |  0.945036 |     13.06 |     12.69 |  1.466581 |  1.054316 |  9.65E-03 |     28.36 | 
|         1 |      1144 |  4.19E-01 |  0.941092 |  0.945036 |     13.11 |     12.72 |  0.802345 |  0.603601 |  9.54E-03 |     33.87 | 
|         1 |      1287 |  4.04E-01 |  0.944716 |  0.945036 |     13.10 |     12.70 |  0.880347 |  1.218616 |  9.42E-03 |     38.58 | 
|         1 |      1430 |  3.91E-01 |  0.939379 |  0.945036 |     13.06 |     12.69 |  1.484036 |  0.800664 |  9.29E-03 |     43.11 | 
|         1 |      1573 |  3.88E-01 |  0.942455 |  0.945036 |     13.01 |     12.65 |  1.428010 |  1.056588 |  9.15E-03 |     48.20 | 
|         1 |      1579 |  3.87E-01 |  0.941332 |  0.945036 |     13.00 |     12.64 |  1.318133 |  0.418953 |  9.14E-03 |     52.28 | 
|         2 |       143 |  3.35E-01 |  0.942433 |  0.945036 |     12.43 |     12.03 |  1.197573 |  2.029012 |  8.98E-03 |     53.12 | 
|         2 |       286 |  4.19E-01 |  0.957172 |  0.957172 |     12.45 |     12.37 |  0.569342 |  0.427570 |  8.82E-03 |     57.98 | 
|         2 |       429 |  3.99E-01 |  0.946201 |  0.957172 |     12.20 |     12.18 |  0.946155 |  1.134936 |  8.64E-03 |     63.08 | 
|         2 |       572 |  3.73E-01 |  0.942986 |  0.957172 |     12.24 |     12.13 |  0.746004 |  0.711610 |  8.45E-03 |     67.63 | 
|         2 |       715 |  3.59E-01 |  0.944809 |  0.957172 |     12.15 |     12.03 |  1.366497 |  0.927192 |  8.25E-03 |     72.11 | 
|         2 |       858 |  3.31E-01 |  0.943982 |  0.957172 |     12.06 |     11.94 |  1.508350 |  0.987238 |  8.05E-03 |     76.43 | 
|         2 |      1001 |  3.28E-01 |  0.937358 |  0.957172 |     12.13 |     11.98 |  0.743709 |  0.312346 |  7.83E-03 |     80.94 | 
|         2 |      1144 |  3.21E-01 |  0.941064 |  0.957172 |     12.10 |     11.95 |  0.602743 |  0.665261 |  7.61E-03 |     85.46 | 
|         2 |      1287 |  3.15E-01 |  0.940817 |  0.957172 |     12.06 |     11.91 |  1.484345 |  1.031537 |  7.38E-03 |     89.89 | 
|         2 |      1430 |  3.11E-01 |  0.950939 |  0.957172 |     12.08 |     11.91 |  0.440544 |  0.602883 |  7.14E-03 |     94.45 | 
|         2 |      1573 |  3.09E-01 |  0.944148 |  0.957172 |     12.14 |     11.96 |  2.192287 |  2.991328 |  6.90E-03 |     98.89 | 
|         2 |      1579 |  3.08E-01 |  0.946418 |  0.957172 |     12.14 |     11.97 |  0.870468 |  3.052884 |  6.89E-03 |    102.56 | 
|         3 |       143 |  3.18E-01 |  0.946372 |  0.957172 |     12.41 |     12.11 |  0.751923 | 14.939318 |  6.65E-03 |    103.44 | 
|         3 |       286 |  2.80E-01 |  0.938313 |  0.957172 |     12.53 |     12.40 |  0.971611 |  0.758316 |  6.40E-03 |    108.33 | 
|         3 |       429 |  2.83E-01 |  0.942682 |  0.957172 |     13.39 |     13.36 |  0.486129 |  0.421771 |  6.14E-03 |    113.42 | 
