*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 16:14:38 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.82E-01 |  0.928804 |  0.928804 |     11.22 |     11.10 |  0.329102 |  0.677057 |  9.99E-03 |      0.81 | 
|         1 |       286 |  5.25E-01 |  0.938062 |  0.938062 |     12.28 |     11.91 |  1.488031 |  1.251547 |  9.97E-03 |      5.18 | 
|         1 |       429 |  4.84E-01 |  0.942448 |  0.942448 |     12.56 |     12.06 |  0.584693 |  0.556210 |  9.93E-03 |      9.63 | 
|         1 |       572 |  4.66E-01 |  0.942867 |  0.942867 |     12.64 |     12.15 |  0.415845 |  0.515721 |  9.88E-03 |     14.04 | 
|         1 |       715 |  4.41E-01 |  0.942464 |  0.942867 |     12.76 |     12.25 |  0.818668 |  0.766280 |  9.82E-03 |     18.66 | 
|         1 |       858 |  4.20E-01 |  0.939787 |  0.942867 |     12.88 |     12.38 |  0.795341 |  0.608791 |  9.74E-03 |     23.29 | 
|         1 |      1001 |  4.14E-01 |  0.935986 |  0.942867 |     13.00 |     12.57 |  4.285522 |  1.499515 |  9.65E-03 |     28.31 | 
|         1 |      1144 |  4.28E-01 |  0.944844 |  0.944844 |     12.97 |     12.62 |  2.457881 |  0.546489 |  9.54E-03 |     33.07 | 
|         1 |      1287 |  4.20E-01 |  0.948970 |  0.948970 |     12.93 |     12.61 |  0.648953 |  1.110384 |  9.42E-03 |     37.72 | 
|         1 |      1430 |  4.05E-01 |  0.943171 |  0.948970 |     13.02 |     12.73 |  5.643608 |  5.015875 |  9.29E-03 |     42.73 | 
|         1 |      1573 |  3.88E-01 |  0.953120 |  0.953120 |     13.09 |     12.82 |  0.383071 |  0.308761 |  9.15E-03 |     47.82 | 
|         1 |      1579 |  3.87E-01 |  0.952998 |  0.953120 |     13.09 |     12.83 |  0.713826 |  0.603795 |  9.14E-03 |     51.91 | 
|         2 |       143 |  3.23E-01 |  0.940205 |  0.953120 |     13.98 |     13.98 |  0.916515 |  0.609012 |  8.98E-03 |     52.77 | 
|         2 |       286 |  3.64E-01 |  0.946535 |  0.953120 |     14.08 |     14.12 |  6.705356 |  4.167436 |  8.82E-03 |     57.47 | 
|         2 |       429 |  3.43E-01 |  0.947699 |  0.953120 |     14.22 |     14.23 |  3.583405 |  1.800920 |  8.64E-03 |     62.55 | 
|         2 |       572 |  3.50E-01 |  0.941075 |  0.953120 |     14.25 |     14.24 |  1.194111 |  2.620202 |  8.45E-03 |     67.41 | 
|         2 |       715 |  3.31E-01 |  0.939667 |  0.953120 |     14.26 |     14.34 |  1.720298 |  2.321158 |  8.25E-03 |     72.89 | 
|         2 |       858 |  3.25E-01 |  0.948467 |  0.953120 |     14.32 |     14.48 |  1.476606 |  0.966797 |  8.05E-03 |     77.96 | 
|         2 |      1001 |  3.12E-01 |  0.940193 |  0.953120 |     14.35 |     14.46 |  0.841789 |  0.610520 |  7.83E-03 |     83.16 | 
|         2 |      1144 |  3.35E-01 |  0.935141 |  0.953120 |     14.40 |     14.46 |  2.871775 |  1.695709 |  7.61E-03 |     88.13 | 
|         2 |      1287 |  3.23E-01 |  0.942342 |  0.953120 |     14.31 |     14.39 |  1.039393 |  0.947428 |  7.38E-03 |     92.94 | 
|         2 |      1430 |  3.15E-01 |  0.945859 |  0.953120 |     14.28 |     14.39 |  0.425120 |  0.485949 |  7.14E-03 |     97.93 | 
|         2 |      1573 |  3.05E-01 |  0.940230 |  0.953120 |     14.18 |     14.26 |  1.078397 |  1.025360 |  6.90E-03 |    102.61 | 
|         2 |      1579 |  3.08E-01 |  0.941959 |  0.953120 |     14.19 |     14.26 |  0.692725 |  0.791584 |  6.89E-03 |    106.78 | 
|         3 |       143 |  2.47E-01 |  0.939852 |  0.953120 |     13.69 |     13.18 |  0.622793 |  1.645856 |  6.65E-03 |    107.62 | 
|         3 |       286 |  2.31E-01 |  0.941341 |  0.953120 |     14.52 |     13.73 |  5.741494 |  3.509226 |  6.40E-03 |    112.44 | 
|         3 |       429 |  2.38E-01 |  0.943386 |  0.953120 |     14.32 |     13.54 |  5.294423 |  1.272318 |  6.14E-03 |    117.20 | 
|         3 |       572 |  2.60E-01 |  0.949489 |  0.953120 |     14.38 |     13.54 |  2.801907 |  1.708085 |  5.89E-03 |    122.15 | 
|         3 |       715 |  2.47E-01 |  0.951284 |  0.953120 |     14.30 |     13.42 |  0.478316 |  0.543696 |  5.63E-03 |    127.07 | 
|         3 |       858 |  2.65E-01 |  0.956917 |  0.956917 |     14.26 |     13.35 |  4.021245 |  2.724848 |  5.38E-03 |    131.82 | 
|         3 |      1001 |  2.55E-01 |  0.944421 |  0.956917 |     14.13 |     13.28 |  0.485037 |  0.538471 |  5.12E-03 |    136.54 | 
|         3 |      1144 |  2.48E-01 |  0.945571 |  0.956917 |     14.01 |     13.20 |  0.723028 |  0.329783 |  4.87E-03 |    141.26 | 
|         3 |      1287 |  2.46E-01 |  0.947664 |  0.956917 |     13.93 |     13.15 |  0.923238 |  0.586094 |  4.62E-03 |    146.49 | 
|         3 |      1430 |  2.51E-01 |  0.943209 |  0.956917 |     13.95 |     13.20 |  0.945631 |  0.478948 |  4.37E-03 |    152.54 | 
|         3 |      1573 |  2.64E-01 |  0.942531 |  0.956917 |     13.99 |     13.30 |  8.861560 |  7.379849 |  4.12E-03 |    158.48 | 
|         3 |      1579 |  2.64E-01 |  0.941493 |  0.956917 |     13.99 |     13.30 |  0.483141 |  0.335123 |  4.11E-03 |    162.35 | 
|         4 |       143 |  2.32E-01 |  0.949877 |  0.956917 |     13.83 |     13.14 |  0.592115 |  0.341727 |  3.87E-03 |    163.20 | 
|         4 |       286 |  2.17E-01 |  0.947166 |  0.956917 |     13.97 |     13.30 |  0.438740 |  0.318962 |  3.63E-03 |    168.26 | 
|         4 |       429 |  2.04E-01 |  0.940809 |  0.956917 |     13.90 |     13.22 |  0.544291 |  1.880217 |  3.40E-03 |    173.70 | 
|         4 |       572 |  2.02E-01 |  0.948481 |  0.956917 |     13.89 |     13.20 |  1.136086 |  0.863092 |  3.18E-03 |    178.95 | 
|         4 |       715 |  1.96E-01 |  0.951220 |  0.956917 |     13.89 |     13.17 |  2.162822 |  1.111340 |  2.97E-03 |    184.18 | 
|         4 |       858 |  1.93E-01 |  0.944439 |  0.956917 |     13.78 |     13.10 |  0.829925 |  0.535047 |  2.76E-03 |    189.36 | 
|         4 |      1001 |  2.00E-01 |  0.944747 |  0.956917 |     13.67 |     13.01 |  0.691494 |  0.348102 |  2.56E-03 |    194.78 | 
|         4 |      1144 |  2.08E-01 |  0.944620 |  0.956917 |     13.56 |     12.90 |  0.382725 |  0.315652 |  2.37E-03 |    199.88 | 
|         4 |      1287 |  2.19E-01 |  0.945825 |  0.956917 |     13.50 |     12.85 |  1.030083 |  0.481127 |  2.19E-03 |    204.63 | 
|         4 |      1430 |  2.17E-01 |  0.947291 |  0.956917 |     13.44 |     12.81 |  0.534988 |  0.309935 |  2.02E-03 |    209.40 | 
|         4 |      1573 |  2.29E-01 |  0.947365 |  0.956917 |     13.40 |     12.79 |  2.621025 |  0.975477 |  1.87E-03 |    214.36 | 
|         4 |      1579 |  2.30E-01 |  0.946190 |  0.956917 |     13.40 |     12.78 |  2.682337 |  1.732742 |  1.86E-03 |    218.71 | 
|         5 |       143 |  2.99E-01 |  0.947198 |  0.956917 |     13.02 |     12.32 | 38.792622 |  6.200938 |  1.72E-03 |    219.53 | 
|         5 |       286 |  2.56E-01 |  0.949524 |  0.956917 |     13.23 |     12.60 |  0.572522 |  0.450157 |  1.58E-03 |    225.45 | 
|         5 |       429 |  2.26E-01 |  0.950124 |  0.956917 |     13.25 |     12.59 |  0.842330 |  0.566013 |  1.46E-03 |    230.18 | 
|         5 |       572 |  2.07E-01 |  0.948591 |  0.956917 |     13.23 |     12.51 |  0.415274 |  0.187762 |  1.36E-03 |    235.21 | 
|         5 |       715 |  1.93E-01 |  0.948807 |  0.956917 |     13.24 |     12.52 |  1.272821 |  0.822808 |  1.26E-03 |    240.30 | 
|         5 |       858 |  1.93E-01 |  0.947065 |  0.956917 |     13.26 |     12.54 |  1.135427 |  0.912380 |  1.18E-03 |    245.46 | 
|         5 |      1001 |  1.92E-01 |  0.945970 |  0.956917 |     13.27 |     12.53 |  0.509041 |  0.351709 |  1.12E-03 |    250.44 | 
|         5 |      1144 |  1.91E-01 |  0.947662 |  0.956917 |     13.29 |     12.54 |  0.284140 |  0.191253 |  1.07E-03 |    255.51 | 
|         5 |      1287 |  2.06E-01 |  0.947236 |  0.956917 |     13.32 |     12.56 |  0.414524 |  0.255148 |  1.03E-03 |    260.51 | 
|         5 |      1430 |  2.20E-01 |  0.949752 |  0.956917 |     13.33 |     12.56 |  0.529620 |  0.387181 |  1.01E-03 |    265.50 | 
|         5 |      1573 |  2.14E-01 |  0.950140 |  0.956917 |     13.32 |     12.54 |  1.632703 |  1.291660 |  1.00E-03 |    270.53 | 
|         5 |      1579 |  2.14E-01 |  0.949808 |  0.956917 |     13.32 |     12.54 |  0.255554 |  0.160412 |  1.00E-03 |    274.85 | 
-------------------------------------------------------------------------------------------------------------------------------------
