*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 16:40:33 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.97E-01 |  0.927228 |  0.927228 |     11.36 |     11.17 |  0.578345 |  0.478088 |  9.99E-03 |      0.82 | 
|         1 |       286 |  5.42E-01 |  0.940780 |  0.940780 |     11.79 |     11.54 |  0.317090 |  0.477269 |  9.97E-03 |      5.01 | 
|         1 |       429 |  4.80E-01 |  0.935002 |  0.940780 |     12.15 |     11.85 |  4.129967 |  1.698311 |  9.93E-03 |      9.37 | 
|         1 |       572 |  4.75E-01 |  0.942636 |  0.942636 |     12.46 |     12.08 |  0.975331 |  0.676524 |  9.88E-03 |     13.81 | 
|         1 |       715 |  4.54E-01 |  0.947069 |  0.947069 |     12.73 |     12.29 |  1.141197 |  0.569906 |  9.82E-03 |     18.45 | 
|         1 |       858 |  4.59E-01 |  0.925522 |  0.947069 |     12.82 |     12.41 |  1.489513 |  0.884920 |  9.74E-03 |     23.18 | 
|         1 |      1001 |  4.48E-01 |  0.942788 |  0.947069 |     12.89 |     12.51 |  1.080912 |  2.000203 |  9.65E-03 |     27.78 | 
|         1 |      1144 |  4.34E-01 |  0.947536 |  0.947536 |     12.88 |     12.53 |  2.152381 |  4.632006 |  9.54E-03 |     32.34 | 
|         1 |      1287 |  4.08E-01 |  0.948361 |  0.948361 |     12.83 |     12.52 |  1.297656 |  1.180640 |  9.42E-03 |     36.75 | 
|         1 |      1430 |  3.99E-01 |  0.944070 |  0.948361 |     12.81 |     12.53 |  9.099609 |  1.987221 |  9.29E-03 |     41.40 | 
|         1 |      1573 |  3.83E-01 |  0.950097 |  0.950097 |     12.75 |     12.51 |  1.836060 |  2.991785 |  9.15E-03 |     45.80 | 
|         1 |      1579 |  3.82E-01 |  0.952043 |  0.952043 |     12.75 |     12.51 |  0.586050 |  0.916423 |  9.14E-03 |     49.46 | 
|         2 |       143 |  2.58E-01 |  0.942323 |  0.952043 |     12.41 |     12.52 |  3.004136 |  1.140149 |  8.98E-03 |     50.29 | 
|         2 |       286 |  2.52E-01 |  0.952601 |  0.952601 |     12.41 |     12.33 |  0.447307 |  0.318676 |  8.82E-03 |     54.80 | 
|         2 |       429 |  2.65E-01 |  0.947302 |  0.952601 |     12.27 |     12.11 |  0.851575 |  1.530950 |  8.64E-03 |     59.39 | 
|         2 |       572 |  2.71E-01 |  0.950302 |  0.952601 |     12.26 |     12.06 |  2.567061 |  1.015698 |  8.45E-03 |     63.97 | 
|         2 |       715 |  2.57E-01 |  0.949476 |  0.952601 |     12.27 |     12.01 |  0.486977 |  0.349519 |  8.25E-03 |     68.60 | 
|         2 |       858 |  2.50E-01 |  0.945657 |  0.952601 |     12.23 |     12.01 |  1.510000 |  0.926087 |  8.05E-03 |     73.19 | 
