*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 17:15:14 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.08E-01 |  0.867461 |  0.867461 |     11.07 |     11.04 |  0.181841 |  0.289424 |  1.00E-02 |      0.15 | 
|         1 |       148 |  5.51E-01 |  0.874205 |  0.874205 |     11.53 |     11.39 |  0.344246 |  0.830729 |  1.00E-02 |      0.55 | 
|         1 |       222 |  4.46E-01 |  0.879780 |  0.879780 |     11.69 |     11.59 |  0.491454 |  0.362357 |  1.00E-02 |      0.97 | 
|         1 |       296 |  3.77E-01 |  0.891381 |  0.891381 |     11.77 |     11.60 |  0.279446 |  0.457495 |  9.99E-03 |      1.44 | 
|         1 |       370 |  3.24E-01 |  0.902397 |  0.902397 |     11.88 |     11.60 |  0.340750 |  0.505093 |  9.99E-03 |      1.85 | 
|         1 |       444 |  3.03E-01 |  0.908964 |  0.908964 |     12.02 |     11.64 |  0.260387 |  0.249723 |  9.98E-03 |      2.23 | 
|         1 |       518 |  2.70E-01 |  0.901933 |  0.908964 |     12.15 |     11.68 |  0.120578 |  0.131350 |  9.98E-03 |      2.66 | 
|         1 |       592 |  2.45E-01 |  0.907034 |  0.908964 |     12.24 |     11.69 |  0.179626 |  0.201970 |  9.97E-03 |      3.05 | 
|         1 |       666 |  2.26E-01 |  0.901818 |  0.908964 |     12.32 |     11.69 |  0.250238 |  0.316313 |  9.96E-03 |      3.47 | 
|         1 |       740 |  2.17E-01 |  0.899745 |  0.908964 |     12.39 |     11.71 |  0.184543 |  0.180862 |  9.96E-03 |      3.89 | 
|         1 |       814 |  2.04E-01 |  0.898716 |  0.908964 |     12.46 |     11.74 |  0.255306 |  0.188372 |  9.95E-03 |      4.33 | 
|         1 |       823 |  2.02E-01 |  0.903063 |  0.908964 |     12.47 |     11.74 |  0.157440 |  0.173851 |  9.94E-03 |      4.65 | 
|         2 |        74 |  5.57E-02 |  0.904555 |  0.908964 |     13.18 |     11.99 |  0.452940 |  0.530001 |  9.93E-03 |      4.80 | 
|         2 |       148 |  6.07E-02 |  0.904951 |  0.908964 |     13.20 |     12.05 |  0.203168 |  0.258289 |  9.92E-03 |      5.24 | 
|         2 |       222 |  5.77E-02 |  0.907202 |  0.908964 |     13.23 |     12.09 |  0.266488 |  0.373525 |  9.91E-03 |      5.68 | 
|         2 |       296 |  5.45E-02 |  0.899964 |  0.908964 |     13.33 |     12.17 |  0.144273 |  0.232539 |  9.90E-03 |      6.15 | 
|         2 |       370 |  5.18E-02 |  0.899563 |  0.908964 |     13.40 |     12.24 |  0.226361 |  0.178452 |  9.88E-03 |      6.58 | 
|         2 |       444 |  4.87E-02 |  0.896328 |  0.908964 |     13.46 |     12.26 |  0.130970 |  0.146140 |  9.87E-03 |      7.01 | 
|         2 |       518 |  4.65E-02 |  0.899069 |  0.908964 |     13.53 |     12.30 |  0.141308 |  0.160939 |  9.85E-03 |      7.45 | 
|         2 |       592 |  4.84E-02 |  0.887685 |  0.908964 |     13.59 |     12.36 |  0.073325 |  0.071890 |  9.84E-03 |      7.88 | 
|         2 |       666 |  5.15E-02 |  0.912732 |  0.912732 |     13.65 |     12.44 |  0.522607 |  0.556460 |  9.82E-03 |      8.34 | 
|         2 |       740 |  5.01E-02 |  0.899456 |  0.912732 |     13.72 |     12.49 |  0.159635 |  0.208733 |  9.80E-03 |      8.79 | 
|         2 |       814 |  5.57E-02 |  0.913836 |  0.913836 |     13.80 |     12.59 |  0.216573 |  0.184445 |  9.78E-03 |      9.25 | 
|         2 |       823 |  5.67E-02 |  0.890762 |  0.913836 |     13.81 |     12.61 |  0.380914 |  0.304569 |  9.78E-03 |      9.60 | 
|         3 |        74 |  6.92E-02 |  0.901306 |  0.913836 |     14.80 |     13.54 |  0.286152 |  0.181631 |  9.76E-03 |      9.75 | 
|         3 |       148 |  7.11E-02 |  0.903364 |  0.913836 |     14.71 |     13.48 |  0.811999 |  1.023895 |  9.74E-03 |     10.22 | 
|         3 |       222 |  7.69E-02 |  0.914225 |  0.914225 |     14.67 |     13.60 |  0.265381 |  0.223579 |  9.72E-03 |     10.71 | 
|         3 |       296 |  7.93E-02 |  0.906841 |  0.914225 |     14.71 |     13.57 |  0.381780 |  0.416243 |  9.69E-03 |     11.16 | 
|         3 |       370 |  8.73E-02 |  0.904899 |  0.914225 |     14.66 |     13.58 |  0.135308 |  0.170844 |  9.67E-03 |     11.63 | 
|         3 |       444 |  7.93E-02 |  0.907143 |  0.914225 |     14.69 |     13.54 |  0.215601 |  0.102478 |  9.65E-03 |     12.11 | 
|         3 |       518 |  7.29E-02 |  0.898983 |  0.914225 |     14.75 |     13.54 |  0.121815 |  0.106132 |  9.62E-03 |     12.60 | 
|         3 |       592 |  6.83E-02 |  0.902778 |  0.914225 |     14.79 |     13.52 |  0.195060 |  0.177526 |  9.60E-03 |     13.11 | 
|         3 |       666 |  6.49E-02 |  0.908762 |  0.914225 |     14.84 |     13.53 |  0.115624 |  0.094859 |  9.57E-03 |     13.63 | 
|         3 |       740 |  6.16E-02 |  0.896477 |  0.914225 |     14.89 |     13.54 |  0.295995 |  0.270730 |  9.54E-03 |     14.11 | 
|         3 |       814 |  5.85E-02 |  0.889775 |  0.914225 |     14.93 |     13.53 |  0.081369 |  0.090572 |  9.51E-03 |     14.60 | 
