*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:17:03 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.12E+00 |  0.934087 |  0.934087 |      9.32 |      9.11 |  0.054769 |  0.243541 |  1.00E-02 |      0.08 | 
|         1 |        74 |  1.06E+00 |  0.939276 |  0.939276 |      9.59 |      9.42 |  0.062790 |  0.263978 |  1.00E-02 |      0.32 | 
|         1 |       111 |  9.97E-01 |  0.937037 |  0.939276 |     10.06 |      9.85 |  0.128274 |  0.162862 |  1.00E-02 |      0.57 | 
|         1 |       148 |  8.95E-01 |  0.948530 |  0.948530 |     10.55 |     10.30 |  0.280650 |  0.112674 |  9.99E-03 |      0.82 | 
|         1 |       185 |  7.90E-01 |  0.924756 |  0.948530 |     11.02 |     10.64 |  0.412303 |  0.157302 |  9.99E-03 |      1.09 | 
|         1 |       222 |  7.08E-01 |  0.918855 |  0.948530 |     11.35 |     10.89 |  0.328621 |  0.250260 |  9.98E-03 |      1.35 | 
|         1 |       259 |  6.49E-01 |  0.922607 |  0.948530 |     11.58 |     11.08 |  0.611457 |  0.336094 |  9.98E-03 |      1.61 | 
|         1 |       296 |  5.94E-01 |  0.924938 |  0.948530 |     11.79 |     11.29 |  0.472543 |  0.172290 |  9.97E-03 |      1.87 | 
|         1 |       333 |  5.53E-01 |  0.901577 |  0.948530 |     12.02 |     11.48 |  0.250718 |  0.110559 |  9.96E-03 |      2.14 | 
|         1 |       370 |  5.13E-01 |  0.920745 |  0.948530 |     12.14 |     11.63 |  0.272142 |  0.107767 |  9.95E-03 |      2.41 | 
|         1 |       407 |  4.81E-01 |  0.912064 |  0.948530 |     12.31 |     11.75 |  0.231680 |  0.223417 |  9.94E-03 |      2.68 | 
|         2 |        37 |  1.76E-01 |  0.902212 |  0.948530 |     14.19 |     12.97 |  1.281891 |  0.612365 |  9.93E-03 |      2.78 | 
|         2 |        74 |  1.66E-01 |  0.915136 |  0.948530 |     14.20 |     12.99 |  0.215739 |  0.155219 |  9.92E-03 |      3.06 | 
|         2 |       111 |  1.56E-01 |  0.911801 |  0.948530 |     14.27 |     13.02 |  0.118643 |  0.089039 |  9.91E-03 |      3.34 | 
|         2 |       148 |  1.48E-01 |  0.930033 |  0.948530 |     14.22 |     12.99 |  2.087007 |  0.627838 |  9.90E-03 |      3.61 | 
|         2 |       185 |  1.38E-01 |  0.931592 |  0.948530 |     14.14 |     12.88 |  0.686663 |  0.267573 |  9.88E-03 |      3.87 | 
|         2 |       222 |  1.28E-01 |  0.925581 |  0.948530 |     14.10 |     12.80 |  0.387711 |  0.223310 |  9.87E-03 |      4.13 | 
|         2 |       259 |  1.20E-01 |  0.933441 |  0.948530 |     14.09 |     12.73 |  0.337976 |  0.187587 |  9.85E-03 |      4.40 | 
|         2 |       296 |  1.12E-01 |  0.937647 |  0.948530 |     14.08 |     12.68 |  0.454768 |  0.269909 |  9.84E-03 |      4.66 | 
|         2 |       333 |  1.06E-01 |  0.936917 |  0.948530 |     14.07 |     12.66 |  0.240947 |  0.166402 |  9.82E-03 |      4.93 | 
|         2 |       370 |  1.02E-01 |  0.928954 |  0.948530 |     14.06 |     12.65 |  0.125057 |  0.101449 |  9.80E-03 |      5.19 | 
|         2 |       407 |  9.73E-02 |  0.931830 |  0.948530 |     14.06 |     12.61 |  0.100888 |  0.063295 |  9.78E-03 |      5.46 | 
|         3 |        37 |  5.84E-02 |  0.925184 |  0.948530 |     14.03 |     12.59 |  0.469091 |  0.281325 |  9.76E-03 |      5.55 | 
|         3 |        74 |  5.11E-02 |  0.933969 |  0.948530 |     14.01 |     12.61 |  0.335255 |  0.156328 |  9.74E-03 |      5.83 | 
|         3 |       111 |  5.00E-02 |  0.926338 |  0.948530 |     14.02 |     12.73 |  0.522193 |  0.397533 |  9.72E-03 |      6.10 | 
|         3 |       148 |  5.08E-02 |  0.907886 |  0.948530 |     14.03 |     12.80 |  1.363829 |  0.852296 |  9.69E-03 |      6.37 | 
|         3 |       185 |  5.16E-02 |  0.932432 |  0.948530 |     14.17 |     12.90 |  0.156477 |  0.122734 |  9.67E-03 |      6.65 | 
|         3 |       222 |  5.38E-02 |  0.937904 |  0.948530 |     14.32 |     12.97 |  0.292017 |  0.209814 |  9.65E-03 |      6.93 | 
|         3 |       259 |  5.54E-02 |  0.936237 |  0.948530 |     14.42 |     13.01 |  0.375034 |  0.297525 |  9.62E-03 |      7.21 | 
|         3 |       296 |  5.40E-02 |  0.923802 |  0.948530 |     14.49 |     13.05 |  0.188755 |  0.175109 |  9.59E-03 |      7.49 | 
|         3 |       333 |  5.31E-02 |  0.930194 |  0.948530 |     14.55 |     13.07 |  0.684573 |  0.657591 |  9.57E-03 |      7.77 | 
|         3 |       370 |  5.19E-02 |  0.928929 |  0.948530 |     14.60 |     13.07 |  0.394606 |  0.239410 |  9.54E-03 |      8.04 | 
|         3 |       407 |  5.17E-02 |  0.916725 |  0.948530 |     14.64 |     13.08 |  0.183181 |  0.096385 |  9.51E-03 |      8.32 | 
|         4 |        37 |  3.65E-02 |  0.932209 |  0.948530 |     15.08 |     13.24 |  0.300709 |  0.107356 |  9.48E-03 |      8.41 | 
|         4 |        74 |  4.17E-02 |  0.941997 |  0.948530 |     15.05 |     13.32 |  0.225902 |  0.152061 |  9.45E-03 |      8.69 | 
|         4 |       111 |  4.22E-02 |  0.926559 |  0.948530 |     15.06 |     13.31 |  0.176262 |  0.154607 |  9.42E-03 |      8.97 | 
|         4 |       148 |  4.36E-02 |  0.941326 |  0.948530 |     15.08 |     13.35 |  0.606622 |  0.296400 |  9.39E-03 |      9.25 | 
|         4 |       185 |  4.21E-02 |  0.928040 |  0.948530 |     15.09 |     13.34 |  0.104398 |  0.124822 |  9.35E-03 |      9.53 | 
|         4 |       222 |  4.10E-02 |  0.931346 |  0.948530 |     15.08 |     13.35 |  0.331844 |  0.217301 |  9.32E-03 |      9.81 | 
|         4 |       259 |  4.12E-02 |  0.921896 |  0.948530 |     15.08 |     13.37 |  0.144941 |  0.102550 |  9.29E-03 |     10.09 | 
|         4 |       296 |  4.03E-02 |  0.923426 |  0.948530 |     15.08 |     13.32 |  0.297688 |  0.165695 |  9.25E-03 |     10.37 | 
|         4 |       333 |  3.96E-02 |  0.930240 |  0.948530 |     15.10 |     13.32 |  0.475466 |  0.155518 |  9.21E-03 |     10.65 | 
|         4 |       370 |  3.99E-02 |  0.934617 |  0.948530 |     15.11 |     13.34 |  0.642780 |  0.309062 |  9.18E-03 |     10.94 | 
|         4 |       407 |  3.97E-02 |  0.928857 |  0.948530 |     15.14 |     13.34 |  0.190340 |  0.157337 |  9.14E-03 |     11.23 | 
|         5 |        37 |  4.32E-02 |  0.939085 |  0.948530 |     15.35 |     13.68 |  0.859761 |  0.216031 |  9.10E-03 |     11.32 | 
|         5 |        74 |  4.22E-02 |  0.924773 |  0.948530 |     15.34 |     13.66 |  0.370139 |  0.151338 |  9.06E-03 |     11.61 | 
|         5 |       111 |  3.83E-02 |  0.910764 |  0.948530 |     15.34 |     13.52 |  0.089111 |  0.060123 |  9.02E-03 |     11.89 | 
|         5 |       148 |  3.61E-02 |  0.907859 |  0.948530 |     15.36 |     13.46 |  0.234792 |  0.170968 |  8.98E-03 |     12.18 | 
|         5 |       185 |  3.58E-02 |  0.926268 |  0.948530 |     15.34 |     13.46 |  0.327849 |  0.206518 |  8.94E-03 |     12.46 | 
|         5 |       222 |  3.49E-02 |  0.922735 |  0.948530 |     15.32 |     13.43 |  0.454396 |  0.347043 |  8.90E-03 |     12.74 | 
|         5 |       259 |  3.48E-02 |  0.905294 |  0.948530 |     15.32 |     13.44 |  0.130439 |  0.083066 |  8.86E-03 |     13.03 | 
|         5 |       296 |  3.37E-02 |  0.898352 |  0.948530 |     15.34 |     13.39 |  0.141192 |  0.108268 |  8.82E-03 |     13.32 | 
|         5 |       333 |  3.35E-02 |  0.903733 |  0.948530 |     15.35 |     13.38 |  0.115355 |  0.054569 |  8.77E-03 |     13.60 | 
|         5 |       370 |  3.34E-02 |  0.914813 |  0.948530 |     15.35 |     13.36 |  0.257560 |  0.193000 |  8.73E-03 |     13.89 | 
|         5 |       407 |  3.58E-02 |  0.943021 |  0.948530 |     15.38 |     13.40 |  1.214363 |  1.154843 |  8.68E-03 |     14.18 | 
|         6 |        37 |  3.95E-02 |  0.929653 |  0.948530 |     15.59 |     13.54 |  0.184951 |  0.127866 |  8.64E-03 |     14.27 | 
|         6 |        74 |  3.61E-02 |  0.924767 |  0.948530 |     15.55 |     13.47 |  0.067919 |  0.055883 |  8.59E-03 |     14.56 | 
|         6 |       111 |  3.38E-02 |  0.927598 |  0.948530 |     15.57 |     13.39 |  0.501875 |  0.126218 |  8.54E-03 |     14.85 | 
|         6 |       148 |  3.35E-02 |  0.931972 |  0.948530 |     15.59 |     13.34 |  0.071311 |  0.051009 |  8.50E-03 |     15.13 | 
