*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:16:03 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.38E-01 |  0.937844 |  0.937844 |     10.00 |      9.97 |  0.069313 |  0.272079 |  1.00E-02 |      0.08 | 
|         1 |        74 |  9.36E-01 |  0.935685 |  0.937844 |     10.08 |     10.03 |  0.059101 |  0.273088 |  1.00E-02 |      0.31 | 
|         1 |       111 |  8.51E-01 |  0.938561 |  0.938561 |     10.84 |     10.53 |  0.574525 |  0.532291 |  1.00E-02 |      0.56 | 
|         1 |       148 |  7.52E-01 |  0.933069 |  0.938561 |     11.37 |     10.88 |  0.321038 |  0.276455 |  9.99E-03 |      0.82 | 
|         1 |       185 |  6.95E-01 |  0.935943 |  0.938561 |     11.70 |     11.17 |  0.259430 |  0.261380 |  9.99E-03 |      1.08 | 
|         1 |       222 |  6.32E-01 |  0.958783 |  0.958783 |     11.87 |     11.29 |  2.277593 |  0.830049 |  9.98E-03 |      1.33 | 
|         1 |       259 |  6.27E-01 |  0.938531 |  0.958783 |     11.92 |     11.42 |  0.261140 |  0.209132 |  9.98E-03 |      1.60 | 
|         1 |       296 |  5.85E-01 |  0.929181 |  0.958783 |     12.02 |     11.51 |  0.508625 |  0.329663 |  9.97E-03 |      1.85 | 
|         1 |       333 |  5.52E-01 |  0.920245 |  0.958783 |     12.07 |     11.56 |  0.240419 |  0.244597 |  9.96E-03 |      2.11 | 
|         1 |       370 |  5.16E-01 |  0.931342 |  0.958783 |     12.09 |     11.56 |  0.729408 |  0.314250 |  9.95E-03 |      2.36 | 
|         1 |       407 |  4.88E-01 |  0.931792 |  0.958783 |     12.10 |     11.57 |  1.163280 |  0.801938 |  9.94E-03 |      2.61 | 
|         2 |        37 |  3.06E-01 |  0.938503 |  0.958783 |     12.27 |     11.81 |  0.235834 |  0.280418 |  9.93E-03 |      2.70 | 
|         2 |        74 |  3.18E-01 |  0.922965 |  0.958783 |     12.69 |     12.35 |  0.401304 |  0.197217 |  9.92E-03 |      2.95 | 
|         2 |       111 |  2.73E-01 |  0.929185 |  0.958783 |     12.88 |     12.43 |  0.133999 |  0.080275 |  9.91E-03 |      3.21 | 
|         2 |       148 |  2.51E-01 |  0.924843 |  0.958783 |     12.91 |     12.36 |  0.427837 |  0.211241 |  9.90E-03 |      3.46 | 
