*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 20:57:46 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.06E-01 |  0.874819 |  0.874819 |     15.49 |     15.22 |  0.148982 |  0.241624 |  1.00E-02 |      0.15 | 
|         1 |       148 |  4.13E-01 |  0.888330 |  0.888330 |     15.89 |     15.22 |  0.262654 |  0.353926 |  1.00E-02 |      0.62 | 
|         1 |       222 |  3.12E-01 |  0.901480 |  0.901480 |     15.97 |     15.10 |  0.182389 |  0.278731 |  1.00E-02 |      1.08 | 
|         1 |       296 |  2.59E-01 |  0.898947 |  0.901480 |     15.99 |     14.98 |  0.161776 |  0.241241 |  9.99E-03 |      1.54 | 
|         1 |       370 |  2.23E-01 |  0.904373 |  0.904373 |     16.01 |     14.88 |  0.126510 |  0.141544 |  9.99E-03 |      2.00 | 
|         1 |       444 |  2.05E-01 |  0.906968 |  0.906968 |     15.93 |     14.74 |  0.291212 |  0.261866 |  9.98E-03 |      2.45 | 
|         1 |       518 |  1.90E-01 |  0.884408 |  0.906968 |     15.83 |     14.60 |  0.367052 |  0.237861 |  9.98E-03 |      2.90 | 
|         1 |       592 |  1.75E-01 |  0.892585 |  0.906968 |     15.69 |     14.46 |  0.372431 |  0.343195 |  9.97E-03 |      3.35 | 
|         1 |       666 |  1.66E-01 |  0.898965 |  0.906968 |     15.58 |     14.35 |  0.176387 |  0.167464 |  9.96E-03 |      3.80 | 
|         1 |       740 |  1.54E-01 |  0.894490 |  0.906968 |     15.49 |     14.25 |  0.521163 |  0.398227 |  9.96E-03 |      4.27 | 
|         1 |       814 |  1.43E-01 |  0.894662 |  0.906968 |     15.42 |     14.18 |  0.267059 |  0.260153 |  9.95E-03 |      4.71 | 
|         1 |       823 |  1.42E-01 |  0.896206 |  0.906968 |     15.41 |     14.17 |  0.347080 |  0.298365 |  9.94E-03 |      5.04 | 
|         2 |        74 |  4.29E-02 |  0.899634 |  0.906968 |     15.00 |     13.45 |  0.176168 |  0.173184 |  9.93E-03 |      5.18 | 
|         2 |       148 |  6.08E-02 |  0.895150 |  0.906968 |     14.93 |     13.54 |  0.580262 |  0.379573 |  9.92E-03 |      5.67 | 
|         2 |       222 |  5.64E-02 |  0.896601 |  0.906968 |     14.86 |     13.44 |  0.345534 |  0.292662 |  9.91E-03 |      6.12 | 
|         2 |       296 |  6.12E-02 |  0.902045 |  0.906968 |     14.85 |     13.53 |  0.270160 |  0.242580 |  9.90E-03 |      6.55 | 
|         2 |       370 |  7.07E-02 |  0.890145 |  0.906968 |     15.06 |     13.76 |  0.265690 |  0.216671 |  9.88E-03 |      7.00 | 
|         2 |       444 |  6.84E-02 |  0.906137 |  0.906968 |     15.28 |     13.93 |  0.211715 |  0.182077 |  9.87E-03 |      7.47 | 
|         2 |       518 |  6.43E-02 |  0.907563 |  0.907563 |     15.46 |     14.04 |  0.270764 |  0.227690 |  9.85E-03 |      7.96 | 
|         2 |       592 |  6.18E-02 |  0.876587 |  0.907563 |     15.61 |     14.17 |  0.185803 |  0.164753 |  9.84E-03 |      8.44 | 
|         2 |       666 |  5.81E-02 |  0.897363 |  0.907563 |     15.72 |     14.25 |  0.294816 |  0.255180 |  9.82E-03 |      8.95 | 
|         2 |       740 |  5.57E-02 |  0.877996 |  0.907563 |     15.87 |     14.35 |  0.242051 |  0.196544 |  9.80E-03 |      9.44 | 
|         2 |       814 |  5.28E-02 |  0.860147 |  0.907563 |     16.00 |     14.42 |  0.176564 |  0.151986 |  9.78E-03 |      9.97 | 
|         2 |       823 |  5.26E-02 |  0.872830 |  0.907563 |     16.02 |     14.44 |  0.324363 |  0.223235 |  9.78E-03 |     10.39 | 
|         3 |        74 |  2.17E-02 |  0.880773 |  0.907563 |     17.72 |     15.68 |  0.186282 |  0.159092 |  9.76E-03 |     10.55 | 
|         3 |       148 |  1.95E-02 |  0.869374 |  0.907563 |     17.86 |     15.73 |  0.187819 |  0.164786 |  9.74E-03 |     11.06 | 
|         3 |       222 |  2.71E-02 |  0.898246 |  0.907563 |     17.94 |     15.87 |  0.584882 |  0.409987 |  9.72E-03 |     11.58 | 
|         3 |       296 |  3.52E-02 |  0.909351 |  0.909351 |     17.95 |     15.98 |  0.884563 |  0.740649 |  9.69E-03 |     12.09 | 
|         3 |       370 |  4.22E-02 |  0.884962 |  0.909351 |     18.40 |     16.44 |  0.756341 |  0.693185 |  9.67E-03 |     12.65 | 
|         3 |       444 |  3.89E-02 |  0.884188 |  0.909351 |     18.72 |     16.68 |  0.378355 |  0.323788 |  9.65E-03 |     13.22 | 
|         3 |       518 |  4.17E-02 |  0.909942 |  0.909942 |     18.86 |     16.83 |  0.210575 |  0.133269 |  9.62E-03 |     13.85 | 
|         3 |       592 |  3.92E-02 |  0.895803 |  0.909942 |     19.01 |     16.94 |  0.311447 |  0.244924 |  9.60E-03 |     14.38 | 
|         3 |       666 |  3.70E-02 |  0.880494 |  0.909942 |     19.17 |     17.06 |  0.278413 |  0.237673 |  9.57E-03 |     14.94 | 
|         3 |       740 |  3.50E-02 |  0.895190 |  0.909942 |     19.30 |     17.13 |  0.157629 |  0.103192 |  9.54E-03 |     15.49 | 
|         3 |       814 |  3.36E-02 |  0.893218 |  0.909942 |     19.46 |     17.25 |  0.193920 |  0.168190 |  9.51E-03 |     16.06 | 
|         3 |       823 |  3.33E-02 |  0.886314 |  0.909942 |     19.48 |     17.26 |  0.088007 |  0.072583 |  9.51E-03 |     16.48 | 
|         4 |        74 |  2.89E-02 |  0.877206 |  0.909942 |     22.22 |     19.57 |  0.251332 |  0.201804 |  9.48E-03 |     16.67 | 
|         4 |       148 |  2.66E-02 |  0.853596 |  0.909942 |     22.40 |     19.75 |  0.505181 |  0.298580 |  9.45E-03 |     17.28 | 
|         4 |       222 |  1.19E-01 |  0.908160 |  0.909942 |     21.50 |     19.36 |  0.433527 |  0.326032 |  9.42E-03 |     17.89 | 
